ID, JOB_ID, J_TASK_ID, MI, RAM, STORAGE, PRIORITY, A_TIME, D_TIME
3778,207,16,6982186,304,131,1,4362,1710414
3777,207,15,4613266,2057,142,1,4362,6624
3772,207,10,8360719,3615,103,1,4362,6571
3771,207,9,5258853,2391,84,1,4362,6568
3770,207,8,5118149,1063,246,1,4362,6578
3769,207,7,6631745,3312,361,1,4362,6565
3766,207,4,6391319,2628,165,1,4362,1547349
1955,163,34,4602006,1119,272,3,4388,8703
520,127,43,5224812,3202,318,3,4409,1437540
508,127,31,5565095,492,44,3,4409,1475246
481,127,4,6426088,2695,361,3,4409,8821
480,127,3,5537732,2389,12,3,4409,1586093
1970,163,49,5088973,560,221,3,4412,8762
1953,163,32,7566860,2521,52,3,4412,8760
1949,163,28,6544667,3200,246,3,4412,1470322
1944,163,23,7430426,2621,247,3,4412,8778
1939,163,18,8856176,242,279,3,4412,2110511
513,127,36,8666888,468,213,3,4419,8910
507,127,30,5565648,2937,99,3,4419,8867
484,127,7,6530982,3379,245,3,4419,8826
1961,163,40,6994305,457,110,3,4422,8847
1957,163,36,7399850,3095,8,3,4422,8839
1937,163,16,4626309,2458,163,3,4422,1135371
1930,163,9,6228590,2327,109,3,4422,8738
1977,164,0,4888900,625,18,4,4427,1457480
1974,163,53,7562920,539,331,3,4427,8945
1960,163,39,7470999,1497,275,3,4427,1571993
1948,163,27,8573603,3423,86,3,4427,2143020
1936,163,15,6116235,1937,74,3,4427,8753
1964,163,43,5632523,3482,346,3,4435,8785
1954,163,33,7927905,2812,140,3,4435,2005301
1965,163,44,7332932,1175,80,3,4457,1870906
1959,163,38,5268482,1956,338,3,4457,1254522
1946,163,25,5467279,3156,126,3,4457,1292735
1945,163,24,5911786,822,150,3,4457,1202687
521,127,44,5337540,1002,303,3,4483,8935
479,127,2,6785758,1922,29,3,4483,1939405
478,127,2,6785758,1922,29,3,4483,1939405
2377,172,72,7658254,2321,104,3,4503,9283
2354,172,49,7419665,2903,183,3,4503,9096
2346,172,41,5656707,1211,258,3,4503,1304716
2329,172,24,8982927,3887,371,3,4503,9065
2313,172,8,8596300,588,35,3,4503,9052
518,127,41,6368664,444,237,3,4507,8935
2367,172,62,6203774,3715,147,3,4513,9137
2366,172,61,6767391,2315,35,3,4513,1663696
2365,172,60,4810018,2367,141,3,4513,1035223
2331,172,26,5933721,2291,45,3,4513,1593524
500,127,23,6394609,2828,207,3,4517,1545498
483,127,6,4748764,1873,337,3,4517,8929
519,127,42,7133373,3029,61,3,4522,1914474
502,127,25,4966496,1821,113,3,4522,1379388
490,127,13,6417794,3786,185,3,4522,1792225
531,128,0,5998019,1228,248,3,4530,8595
491,127,14,8440357,470,332,3,4530,2024991
528,127,51,8686086,2857,153,3,4552,1823262
524,127,47,6288554,1584,193,3,4552,8992
523,127,46,6460821,1197,185,3,4552,1302134
522,127,45,8638559,3294,252,3,4552,9083
515,127,38,6704939,1157,262,3,4552,1432393
510,127,33,4729400,1429,16,3,4552,8967
2375,172,70,8798971,3128,19,3,4577,9313
2349,172,44,5111546,1898,276,3,4577,1128212
2345,172,40,8596666,1263,135,3,4577,2299726
2344,172,39,6941077,936,18,3,4577,1739255
2324,172,19,7154601,2225,394,3,4577,1839991
1374,148,42,6148791,2839,375,3,4595,1500384
1369,148,37,6993385,3998,341,3,4595,9269
1365,148,33,6272074,1849,296,3,4595,9277
1354,148,22,7805503,1826,140,3,4595,9231
1342,148,10,4825870,2479,393,3,4595,9192
2373,172,68,7362619,595,389,3,4601,1727368
2355,172,50,5293504,3454,110,3,4601,9122
2321,172,16,6993062,3245,93,3,4601,2010415
1373,148,41,5676537,2968,251,3,4605,1319490
1371,148,39,7046035,1088,220,3,4605,1974014
1368,148,36,7985098,987,274,3,4605,9284
1346,148,14,8543333,2949,243,3,4605,1778306
2371,172,66,8878938,2661,152,3,4611,2131898
2369,172,64,8758069,2769,301,3,4611,9315
2363,172,58,4593686,1707,182,3,4611,1327932
2360,172,55,5144371,1115,302,3,4611,1168842
2340,172,35,8491807,2295,134,3,4611,1733468
2337,172,32,8780451,3885,13,3,4611,9167
2317,172,12,6413180,401,380,3,4611,9120
2356,172,51,5817404,2887,316,3,4616,1326199
2319,172,14,8844601,2920,41,3,4616,9172
2307,172,2,6735012,2274,318,3,4616,9118
2306,172,2,6735012,2274,318,3,4616,9118
2374,172,69,7260465,3452,22,3,4624,1491103
2359,172,54,5305036,2328,265,3,4624,1222085
2358,172,53,4679701,3882,248,3,4624,984607
2343,172,38,6241541,779,106,3,4624,9206
2333,172,28,6379301,877,203,3,4624,1560515
2332,172,27,5388692,2151,206,3,4624,1262743
4077,215,55,6121491,1499,143,1,4632,1805034
4070,215,48,7057032,3608,253,1,4632,1886357
4069,215,47,5375928,1324,2,1,4632,7039
4067,215,45,8441327,3173,1,1,4632,1748858
4063,215,41,5744582,2582,319,1,4632,1224671
4062,215,40,7831764,3398,194,1,4632,7033
4058,215,36,6326297,2029,272,1,4632,7034
4057,215,35,4969476,3648,280,1,4632,1181332
4056,215,34,6269088,3303,222,1,4632,6979
4055,215,33,5513707,2244,249,1,4632,6989
4049,215,27,7438404,2007,100,1,4632,2188091
4047,215,25,6589490,1794,115,1,4632,6969
4046,215,24,6031885,2125,121,1,4632,6994
4042,215,20,4748398,2430,324,1,4632,6984
4040,215,18,6651749,385,170,1,4632,1912735
4039,215,17,4831568,2585,187,1,4632,6967
4038,215,16,5086641,638,274,1,4632,7000
4035,215,13,6870105,2906,30,1,4632,6972
4034,215,12,6189089,1507,15,1,4632,6967
4031,215,9,7911171,809,262,1,4632,7002
4030,215,8,8123473,3774,320,1,4632,2377987
4029,215,7,7659183,2089,256,1,4632,6969
4024,215,2,8501875,3832,3,1,4632,6965
4023,215,2,8501875,3832,3,1,4632,6965
2364,172,59,6704232,2157,361,3,4646,1951664
2362,172,57,6105188,2050,24,3,4646,1629260
2351,172,46,7145218,3288,209,3,4646,2127032
2350,172,45,5640048,1421,39,3,4646,1634084
2335,172,30,7774066,1510,107,3,4646,2204645
4208,218,19,6588103,809,301,3,4663,9368
1351,148,19,5536299,2432,198,3,4669,1568799
3070,187,44,8471484,2599,224,1,4686,7140
3069,187,43,5880324,2226,250,1,4686,7124
3067,187,41,5683042,1327,348,1,4686,1448737
3066,187,40,6148112,1422,326,1,4686,7090
3064,187,38,6801512,3075,295,1,4686,1965059
3063,187,37,6145598,1715,385,1,4686,1443662
3060,187,34,6663853,305,56,1,4686,7091
3054,187,28,7474832,1676,293,1,4686,7086
3053,187,27,5853073,2277,295,1,4686,7075
3049,187,23,7924950,1481,155,1,4686,7055
3048,187,22,4701783,3179,76,1,4686,1099345
3047,187,21,4880817,2191,56,1,4686,1358188
3043,187,17,4983082,1777,261,1,4686,1414516
3042,187,16,5272875,2015,295,1,4686,7044
3040,187,14,5629383,2292,144,1,4686,7074
3039,187,13,6635018,3314,5,1,4686,1923729
3036,187,10,7003596,1659,70,1,4686,2006835
3033,187,7,7028123,522,348,1,4686,7043
3032,187,6,5260817,3126,24,1,4686,1106441
3030,187,4,7218654,2829,343,1,4686,1609052
1375,148,43,7522105,536,66,3,4693,9428
1340,148,8,6852273,1253,64,3,4693,9296
1362,148,30,8247898,1010,147,3,4703,2405870
1357,148,25,6656319,1032,295,3,4703,9308
1353,148,21,8684311,65,232,3,4703,9303
1372,148,40,4695741,649,210,3,4708,9346
1350,148,18,5304010,3985,166,3,4708,1302688
1341,148,9,4677980,780,377,3,4708,9339
1339,148,7,7737801,330,86,3,4708,1770713
1378,149,0,5232703,2436,38,4,4716,12319
912,136,63,6130853,1535,122,3,4724,9504
910,136,61,8052207,761,366,3,4724,1634960
903,136,54,8519030,622,277,3,4724,9478
884,136,35,6400127,1837,301,3,4724,9487
875,136,26,5060450,3626,373,3,4724,9448
874,136,25,5549157,3165,339,3,4724,1419313
871,136,22,5072067,2454,131,3,4724,1214690
915,136,66,6890920,902,368,3,4734,1578789
899,136,50,7448282,764,22,3,4734,9516
888,136,39,5382920,743,350,3,4734,9503
881,136,32,7852575,2062,83,3,4734,1586415
872,136,23,8156242,518,340,3,4734,1848118
3517,198,31,7899594,1612,71,3,4736,9512
3506,198,20,5455839,3115,155,3,4736,1386130
1367,148,35,8607570,1850,217,3,4738,2562366
1366,148,34,8922603,2987,264,3,4738,1901896
1364,148,32,5774420,2486,311,3,4738,9373
1358,148,26,7546801,3249,57,3,4738,9390
1345,148,13,7702384,841,50,3,4738,9374
3518,198,32,7529124,1669,70,3,4746,1790328
3509,198,23,8625662,1578,272,3,4746,9520
3501,198,15,8357043,2830,57,3,4746,9493
3498,198,12,5219305,3724,11,3,4746,9479
3496,198,10,7429562,2130,362,3,4746,9493
3529,199,2,7989277,2182,158,3,4751,2329482
3528,199,2,7989277,2182,158,3,4751,2329482
4191,218,2,6930528,1520,216,3,4761,1655200
4190,218,2,6930528,1520,216,3,4761,1655200
4200,218,11,5891200,3969,285,3,4771,1570463
4199,218,10,5839728,1014,343,3,4771,1669103
4197,218,8,8973478,442,156,3,4771,9488
4195,218,6,8231306,2562,214,3,4771,9439
4203,218,14,7740156,2147,305,3,4776,9496
4198,218,9,8655641,2755,188,3,4776,9497
3377,193,50,6429179,2852,395,3,4776,1398494
3373,193,46,4518309,93,284,3,4776,1211395
3331,193,4,6176217,3892,159,3,4776,9554
3531,199,4,4535735,682,162,3,4785,1256933
3364,193,37,7521560,420,151,3,4786,1597779
3361,193,34,4820403,2080,215,3,4786,1069068
3358,193,31,6506688,2811,158,3,4786,9674
3344,193,17,8105939,847,86,3,4786,2232973
3341,193,14,6060505,596,75,3,4786,9577
3532,199,5,7183236,3116,165,3,4798,1898886
920,136,71,5976833,177,1,3,4798,9724
873,136,24,8953731,314,358,3,4798,9527
4211,218,22,8804023,2244,318,3,4806,2505851
921,136,72,8378548,199,157,3,4822,1984603
885,136,36,8642343,2560,37,3,4822,2425240
853,136,4,5881026,1871,344,3,4822,9549
906,136,57,5589623,2734,322,3,4832,1330530
897,136,48,7940215,1607,261,3,4832,2306261
883,136,34,6332558,2606,392,3,4832,9597
870,136,21,5207126,391,237,3,4832,1440479
862,136,13,5774772,1076,157,3,4832,9576
852,136,3,8267689,3990,394,3,4832,2165259
918,136,69,5411928,3821,395,3,4837,9713
914,136,65,7284185,1851,180,3,4837,2194450
901,136,52,8921275,3616,36,3,4837,9638
898,136,49,7630569,2306,253,3,4837,2020251
894,136,45,8502241,3741,105,3,4837,2128791
867,136,18,8204489,2988,221,3,4837,2331811
3519,198,33,5066710,2053,39,3,4844,1374751
3491,198,5,7090948,663,341,3,4844,1668748
902,136,53,5471111,2499,394,3,4845,9578
900,136,51,6692329,1713,240,3,4845,9613
893,136,44,5137266,1736,324,3,4845,1159867
866,136,17,5614421,2682,36,3,4845,1439637
864,136,15,6389692,41,3,3,4845,1360055
860,136,11,7846422,1376,372,3,4845,9585
857,136,8,8215267,1019,23,3,4845,1912004
3513,198,27,8336354,2555,228,3,4849,2364847
3512,198,26,6928356,3055,362,3,4849,9600
3511,198,25,6501616,3665,95,3,4849,9651
3507,198,21,8642729,231,269,3,4849,1933892
3488,198,2,4885863,1242,169,3,4849,1294336
3487,198,2,4885863,1242,169,3,4849,1294336
3525,198,39,5891599,2499,355,3,4857,1221592
3520,198,34,8238786,2016,294,3,4857,1768785
913,136,64,7742708,1268,331,3,4867,1855738
868,136,19,8168763,2791,73,3,4867,9597
863,136,14,8124643,3742,240,3,4867,9618
859,136,10,5426563,2390,265,3,4867,9598
3524,198,38,5049958,2125,4,3,4879,1078333
3516,198,30,7787235,864,118,3,4879,9692
3503,198,17,6537572,3955,309,3,4879,1483271
3376,193,49,5875750,3984,21,3,4884,9773
3369,193,42,8632620,3800,256,3,4884,1754673
3354,193,27,7952350,1262,48,3,4884,1885578
3342,193,15,7458807,3116,290,3,4884,2136847
3339,193,12,6588788,1518,301,3,4884,1970513
3349,193,22,8762969,2705,258,3,4889,9751
3337,193,10,8320070,3382,117,3,4889,2459776
1497,152,9,4953074,2241,356,3,4894,1229810
3370,193,43,6861564,237,267,3,4897,2039348
3366,193,39,4963621,2308,365,3,4897,9745
3356,193,29,5503929,2570,338,3,4897,1113426
3340,193,13,6444326,2592,258,3,4897,1922741
1498,152,10,8667360,71,118,3,4899,2412435
1495,152,7,5401170,3994,392,3,4899,1428923
1502,152,14,8889403,2737,296,3,4907,9822
1499,152,11,6482981,1241,325,3,4907,1699616
3360,193,33,6919155,1096,291,3,4919,1519900
3355,193,28,5473911,3363,195,3,4919,9746
3332,193,5,8263232,1676,63,3,4919,2187061
3329,193,2,4986778,3709,282,3,4919,1257447
3328,193,2,4986778,3709,282,3,4919,1257447
3928,212,37,5234970,2946,199,3,4962,10033
3925,212,34,6920101,2830,168,3,4962,9970
3922,212,31,6583178,3096,113,3,4962,1611846
3921,212,30,5337682,1161,193,3,4962,1370449
3920,212,29,6762729,2666,225,3,4962,1411367
3918,212,27,5571992,2362,391,3,4962,9963
3916,212,25,4649942,1098,262,3,4962,9926
3907,212,16,8546247,3783,323,3,4962,9943
3902,212,11,6697462,875,51,3,4962,9923
3893,212,2,7481258,815,379,3,4962,9924
3892,212,2,7481258,815,379,3,4962,9924
2388,173,10,8464838,865,249,3,4962,9978
2387,173,9,7758594,2883,276,3,4962,9937
3917,212,26,4595319,1311,89,3,4972,9954
3895,212,4,7252320,2585,227,3,4972,1779471
3934,212,43,5205190,242,275,3,5036,1072696
3930,212,39,8569828,3365,6,3,5036,10154
3904,212,13,8743176,1534,154,3,5036,10026
2394,173,16,7042669,2487,315,3,5036,1706324
2385,173,7,7945004,1685,394,3,5036,10002
170,120,38,5801980,342,263,1,5038,7747
168,120,36,8936044,1537,165,1,5038,7576
166,120,34,8380536,960,365,1,5038,7633
165,120,33,6717031,3980,144,1,5038,1725598
164,120,32,5517674,1467,40,1,5038,7578
163,120,31,5427107,2777,13,1,5038,1422513
162,120,30,5598769,415,283,1,5038,7623
152,120,20,4688425,2876,260,1,5038,1307604
149,120,17,5892367,3034,161,1,5038,1746153
146,120,14,4861167,2960,274,1,5038,1159106
143,120,11,8017417,3606,126,1,5038,2145790
142,120,10,5913512,506,183,1,5038,7571
141,120,9,7765893,480,329,1,5038,7576
135,120,3,7581910,3117,156,1,5038,2225671
134,120,2,7513579,2708,138,1,5038,1884552
133,120,2,7513579,2708,138,1,5038,1884552
770,132,15,6928220,2055,68,3,5053,1558431
768,132,13,8155048,2267,287,3,5053,10137
3927,212,36,4910761,2287,303,3,5060,1435966
3903,212,12,7572379,3615,363,3,5060,2276611
2393,173,15,6323079,1124,120,3,5060,1833335
3929,212,38,7797689,113,386,3,5070,10160
3919,212,28,8688829,731,132,3,5070,10075
3911,212,20,8659816,1939,213,3,5070,10069
3908,212,17,5838460,1755,184,3,5070,10040
3900,212,9,8420240,2364,111,3,5070,10039
2384,173,6,7560257,563,102,3,5070,10060
2382,173,4,4823333,619,391,3,5070,1150718
3933,212,42,7458104,3815,69,3,5075,10259
3931,212,40,5084612,579,64,3,5075,1187902
3913,212,22,4518042,3847,50,3,5075,1279619
3899,212,8,7553784,3285,78,3,5075,10046
3923,212,32,5032451,82,92,3,5083,10113
3898,212,7,8344972,3957,315,3,5083,1954172
2386,173,8,6792687,3186,87,3,5083,1821716
2395,174,0,6463490,3912,381,4,5105,1850959
2390,173,12,6673239,3744,314,3,5105,10069
761,132,6,7874930,131,93,3,5117,2279255
773,133,0,7455201,2062,153,4,5141,12794
4607,227,70,7973963,140,33,1,5142,7946
4601,227,64,6630440,384,98,1,5142,7844
4599,227,62,6882966,1223,165,1,5142,7800
4595,227,58,7501376,3722,252,1,5142,7804
4593,227,56,8118176,2112,176,1,5142,2019183
4592,227,55,7742267,2334,105,1,5142,2098479
4585,227,48,6562971,944,225,1,5142,1471475
4584,227,47,7574911,1653,356,1,5142,7769
4582,227,45,8874213,502,359,1,5142,7732
4578,227,41,5811702,3912,68,1,5142,1384817
4577,227,40,6004542,3156,365,1,5142,7736
4576,227,39,4604161,2758,334,1,5142,954560
4574,227,37,8886613,1564,24,1,5142,7774
4567,227,30,8357449,2154,161,1,5142,7755
4564,227,27,7428738,592,103,1,5142,7735
4563,227,26,8509288,3684,26,1,5142,7749
4562,227,25,8940951,580,36,1,5142,2418003
4561,227,24,8792211,3082,184,1,5142,7742
4560,227,23,4782222,3858,303,1,5142,1358097
4559,227,22,8933904,3210,375,1,5142,7741
4557,227,20,6704485,697,289,1,5142,7743
4554,227,17,8071324,2440,261,1,5142,1666278
4553,227,16,6783560,2277,50,1,5142,1858891
4551,227,14,6734081,3628,64,1,5142,7738
4550,227,13,6179251,3036,147,1,5142,1603251
4549,227,12,7705544,1250,203,1,5142,1598361
4548,227,11,6068740,435,187,1,5142,7730
4547,227,10,4845572,3526,162,1,5142,7731
4546,227,9,6572114,3476,372,1,5142,1651706
4544,227,7,4504610,1413,5,1,5142,7726
4543,227,6,5396377,1032,285,1,5142,7727
4539,227,2,8212683,1490,39,1,5142,1856994
4538,227,2,8212683,1490,39,1,5142,1856994
772,132,17,7573244,2008,243,3,5151,2177685
765,132,10,6190072,1203,329,3,5151,1589351
757,132,2,5452078,2457,212,3,5151,10192
756,132,2,5452078,2457,212,3,5151,10192
759,132,4,5833906,2114,9,3,5156,10200
769,132,14,8608762,2531,165,3,5164,10253
762,132,7,8136587,881,290,3,5164,1903891
758,132,3,4941360,2929,209,3,5164,1018125
661,130,0,7914541,647,51,1,5183,8345
4283,220,27,5179109,2429,194,3,5208,1548034
4300,220,44,5798355,1727,274,3,5218,1619689
4291,220,35,7477198,3366,328,3,5218,10501
4279,220,23,6314973,92,114,3,5218,1301764
4268,220,12,8384836,3781,218,3,5218,10436
1506,153,0,6106257,1472,310,1,5229,5690
2798,181,77,8987588,2681,230,3,5246,10731
2779,181,58,7162919,766,261,3,5246,1758184
2747,181,26,8797783,3910,131,3,5246,10579
2743,181,22,5631022,1592,362,3,5246,1569441
2727,181,6,7111069,3245,355,3,5246,10497
2797,181,76,6909858,1827,44,3,5256,1924667
2761,181,40,6982524,387,332,3,5256,1883696
2740,181,19,6963844,1178,216,3,5256,10507
2736,181,15,7218759,1601,173,3,5256,1925648
2735,181,14,6145607,1863,41,3,5256,10504
2733,181,12,6776879,1050,108,3,5256,1850453
4303,221,0,4655267,2364,15,3,5282,10817
4272,220,16,5758431,2648,325,3,5282,1222814
4270,220,14,5349584,3197,211,3,5282,1173938
4294,220,38,7153202,2268,162,3,5316,1707318
4293,220,37,7539216,492,43,3,5316,1882867
4292,220,36,6759624,351,30,3,5316,10568
4289,220,33,6892375,3522,347,3,5316,1634262
4273,220,17,8307826,2575,158,3,5316,1726257
2778,181,57,7571062,3244,99,3,5320,1662476
2774,181,53,7420283,3416,255,3,5320,1729763
2770,181,49,5400444,1207,203,3,5320,1549562
2742,181,21,7990194,721,13,3,5320,10571
4301,220,45,6556742,2900,27,3,5321,10666
4276,220,20,7907962,563,345,3,5321,10579
4266,220,10,8515524,910,131,3,5321,10535
4264,220,8,5528747,3886,360,3,5321,1567357
4299,220,43,8414774,3022,78,3,5329,10574
4262,220,6,7214002,3295,70,3,5329,1616540
4258,220,2,6598838,3076,287,3,5329,1711429
4257,220,2,6598838,3076,287,3,5329,1711429
2754,181,33,8655537,485,275,3,5344,10624
2745,181,24,6186066,2263,9,3,5344,1369455
4302,220,46,6986490,262,309,3,5351,1501788
4288,220,32,7024462,3307,275,3,5351,10622
4282,220,26,4572215,2863,361,3,5351,943126
4263,220,7,8964813,1025,42,3,5351,10570
2791,181,70,7356241,2956,389,3,5354,10710
2790,181,69,5716636,1633,372,3,5354,10673
2780,181,59,7441082,1454,356,3,5354,1763079
2759,181,38,4763400,3886,392,3,5354,1227488
2729,181,8,7086904,3404,18,3,5354,1739207
2725,181,4,5199926,82,268,3,5354,10609
1681,156,0,7981725,278,380,1,5357,2144628
1661,155,52,5393840,2159,144,3,5357,10806
1640,155,31,6095712,198,26,3,5357,10764
1633,155,24,7828992,1488,335,3,5357,2014057
2762,181,41,7298761,1820,400,3,5359,2189128
2751,181,30,8467642,3164,229,3,5359,10653
2746,181,25,4978373,3563,326,3,5359,10652
2730,181,9,5159761,3707,314,3,5359,1263174
2726,181,5,5602890,3185,190,3,5359,10608
2796,181,75,4656725,3833,196,3,5367,10721
2788,181,67,4754197,339,47,3,5367,1063555
2787,181,66,7027061,778,287,3,5367,1645078
2772,181,51,6931983,229,284,3,5367,10661
2728,181,7,7618195,3693,70,3,5367,10618
1675,155,66,5680751,464,208,3,5367,10820
1657,155,48,7769025,999,75,3,5367,10814
1649,155,40,7404759,3951,133,3,5367,1907002
1642,155,33,6992324,1439,92,3,5367,10793
1636,155,27,4701925,2696,67,3,5367,1021510
1630,155,21,4552411,2725,197,3,5367,10726
1612,155,3,6044443,1426,162,3,5367,10733
3788,208,8,6892108,1127,313,3,5373,10743
2792,181,71,5028760,727,105,3,5389,1168468
2775,181,54,5447427,2389,23,3,5389,10739
2768,181,47,6584384,907,345,3,5389,10678
754,131,30,6185734,3817,205,1,5430,1332157
750,131,26,6357450,3125,365,1,5430,8270
747,131,23,5237923,1903,147,1,5430,8212
743,131,19,7629400,1629,151,1,5430,8205
742,131,18,5894615,2552,309,1,5430,1740762
735,131,11,7280248,906,377,1,5430,1882347
733,131,9,8014350,1316,46,1,5430,2029177
730,131,6,8216279,2278,101,1,5430,8162
729,131,5,6605576,269,220,1,5430,8156
728,131,4,5758988,2865,141,1,5430,8160
1626,155,17,5502941,729,76,3,5431,10835
1623,155,14,6897288,1365,67,3,5431,1736224
1619,155,10,7708744,3272,339,3,5431,1933429
3798,208,18,7405878,1801,96,3,5437,1607041
1678,155,69,8819482,2408,299,3,5455,2200179
1668,155,59,5420270,366,161,3,5455,10893
1660,155,51,8610973,625,357,3,5455,2140483
1643,155,34,5125185,1720,58,3,5455,1141309
1638,155,29,7066295,141,222,3,5455,1910979
1625,155,16,4564916,2802,57,3,5455,10823
1615,155,6,6265544,2915,207,3,5455,1507065
3797,208,17,6955957,736,269,3,5461,10905
3793,208,13,8726116,1882,158,3,5461,10828
1659,155,50,7722103,3659,232,3,5465,10973
1655,155,46,6434898,3986,243,3,5465,1493127
1645,155,36,8440054,1021,393,3,5465,2289497
1665,155,56,5762430,2773,167,3,5470,1552681
1616,155,7,7752028,624,64,3,5470,2284405
3796,208,16,6129759,677,223,3,5471,10877
3791,208,11,7411222,3335,383,3,5471,10874
3786,208,6,4720883,2197,89,3,5476,1331318
3785,208,5,5170759,2363,104,3,5476,10838
1673,155,64,8317132,417,65,3,5478,10995
1620,155,11,8903603,1320,7,3,5478,10846
1611,155,2,8131221,3128,326,3,5478,2421502
1610,155,2,8131221,3128,326,3,5478,2421502
3789,208,9,7415425,2217,136,3,5484,2138735
1676,155,67,6842060,506,130,3,5500,1749554
1671,155,62,7233739,3674,338,3,5500,1692712
1670,155,61,7159566,853,101,3,5500,1563919
1654,155,45,8430106,3315,309,3,5500,10993
1647,155,38,7601956,2595,65,3,5500,10902
1639,155,30,5267419,2305,52,3,5500,10916
1629,155,20,7437497,1269,199,3,5500,1568890
3799,208,19,8065796,2991,380,3,5506,11004
1921,163,0,6201492,3562,363,1,5516,9824
3800,209,0,4601818,2501,170,1,5519,5690
3325,192,7,8321089,652,20,3,5525,2163975
3327,193,0,6597322,2663,316,3,5535,10305
3320,192,2,8637084,3353,246,3,5535,11059
3319,192,2,8637084,3353,246,3,5535,11059
4347,221,44,8400728,760,381,3,5543,11129
4344,221,41,5383500,321,210,3,5543,1457294
4330,221,27,5634811,1311,273,3,5543,11099
4311,221,8,6149191,2275,1,3,5543,1641147
4346,221,43,8677762,1240,65,3,5553,2393529
4337,221,34,6931199,3234,240,3,5553,1469883
4319,221,16,6998933,3841,268,3,5553,11124
4317,221,14,8076050,216,73,3,5553,2414059
4537,227,0,6716343,1907,121,1,5567,8144
4465,225,0,6725191,2805,299,2,5589,1919336
4453,224,25,6582188,1262,82,3,5589,11186
4437,224,9,8233519,390,102,3,5589,11185
4440,224,12,6334427,2013,96,3,5599,11247
1318,147,0,5478575,1562,224,1,5603,1464049
4314,221,11,6391654,111,33,3,5617,1810501
4368,221,65,8935720,636,289,3,5641,2485061
4366,221,63,4698948,529,275,3,5641,1417581
4352,221,49,7889793,2854,163,3,5641,2011687
4349,221,46,5625389,550,368,3,5641,1649872
4332,221,29,4714949,3509,1,3,5641,1144798
4322,221,19,6890190,3574,255,3,5641,11194
3321,192,3,4771982,809,104,3,5646,1182380
4363,221,60,4547699,2679,130,3,5651,11238
4361,221,58,5223455,2270,224,3,5651,1387392
4350,221,47,4756269,999,44,3,5651,11208
4345,221,42,6107814,3931,325,3,5651,11246
4343,221,40,6577147,2400,51,3,5651,1957572
4342,221,39,8778896,3310,386,3,5651,11212
4305,221,2,5475663,2252,207,3,5651,11190
4304,221,2,5475663,2252,207,3,5651,11190
4351,221,48,8238348,3776,206,3,5656,2439197
4323,221,20,5739779,3997,228,3,5656,1194962
4312,221,9,5796672,436,375,3,5656,1539437
4458,224,30,5298753,1491,10,3,5663,1473159
4354,221,51,7011772,1354,121,3,5664,1735328
4360,221,57,7587262,2690,130,3,5686,11279
4348,221,45,5245822,766,10,3,5686,1243467
4327,221,24,5732114,3626,241,3,5686,11261
4324,221,21,7343665,3281,58,3,5686,2154004
4452,224,24,7390563,2499,392,3,5687,11305
4457,224,29,7688425,3098,329,3,5702,11421
4456,224,28,5165315,116,320,3,5702,1071175
4449,224,21,5963743,3887,271,3,5702,1377269
4432,224,4,5624814,832,58,3,5702,11294
4464,224,36,6800717,115,124,3,5710,1545476
4461,224,33,8363218,701,248,3,5710,1854404
4459,224,31,5461205,812,176,3,5710,1382498
4446,224,18,4555950,2940,118,3,5710,11345
4442,224,14,7446513,1439,111,3,5710,11342
4435,224,7,5356066,3971,400,3,5710,11330
4431,224,3,6684350,892,189,3,5710,11304
1253,145,9,5438128,865,202,1,5716,8670
1252,145,8,5721257,1710,32,1,5716,1608081
1251,145,7,6461441,2786,210,1,5716,8597
1250,145,6,8576093,3724,380,1,5716,8615
1248,145,4,8619942,2873,162,1,5716,8605
1247,145,3,5593985,1618,293,1,5716,8585
4462,224,34,8803763,561,269,3,5732,1985559
4448,224,20,7573496,2167,328,3,5732,2199156
4434,224,6,6048080,2213,229,3,5732,1309762
4433,224,5,5762236,1140,256,3,5732,11329
3533,200,0,6680314,1318,366,1,5748,6838
1146,141,34,4824306,3413,44,1,5776,8825
1145,141,33,8866402,1183,136,1,5776,8790
1141,141,29,6065420,1750,247,1,5776,8718
1140,141,28,6230220,319,3,1,5776,8766
1138,141,26,7199683,2181,54,1,5776,8798
1135,141,23,5240477,2178,101,1,5776,1284231
1134,141,22,4909730,3208,95,1,5776,1261453
1132,141,20,8987010,1646,91,1,5776,8688
1129,141,17,5531852,120,337,1,5776,8732
1128,141,16,6318644,2170,217,1,5776,8687
1127,141,15,5122804,2595,56,1,5776,8712
1126,141,14,8148466,244,353,1,5776,8720
1125,141,13,5746722,3374,353,1,5776,1250430
1124,141,12,7985521,3902,101,1,5776,8691
1122,141,10,4664097,1992,145,1,5776,8728
1121,141,9,8237963,1842,275,1,5776,8682
1119,141,7,7762405,2101,36,1,5776,1967397
1117,141,5,4809913,3935,22,1,5776,1433253
3758,206,3,4719865,1161,158,3,5786,1410494
3761,206,6,8132104,3207,305,3,5796,11663
724,131,0,6369581,688,321,1,5868,1696454
3759,206,4,5370587,2402,341,3,5894,1608431
2304,171,31,8451718,753,369,1,5900,1703762
2303,171,30,7344020,2812,390,1,5900,8975
2298,171,25,7697461,1638,148,1,5900,8978
2297,171,24,5684865,32,288,1,5900,1512282
2296,171,23,4731882,2444,313,1,5900,8921
2294,171,21,5303025,2363,237,1,5900,8908
