Jobs/JobID_InDB,Jobs/JobID,Jobs/OwnerUserID,Jobs/NodeID_SubmittedOn,Jobs/TimeSubmission,Jobs/TimeDeadLinePrefered,Jobs/TimeDeadlineFinal,Jobs/ListOfTasks,Jobs/LastStatus,Jobs/LastStatusTime,Jobs/JobSizeWithoutAccountForParallelism,Jobs/CountOfEdges,Jobs/CountOfTasks,Jobs/SumOfEdgeWeight,Jobs/MaxEdgeWeight,Jobs/MinEdgeWeight,Jobs/MaxTaskSize,Jobs/MinTaskSize,Jobs/MaxParallelExecutableTasks,Jobs/JobInitSourceTypeID,Jobs/TasksWhichCanRunInParallel,Jobs/MinStorageNeeded,Jobs/TotalStorageNeeded,Jobs/MaxRamNeededForParallelExec,Jobs/MinRamNeeded,Jobs/TotalRamNeeded,Jobs/TaskIDsOfHighestsCPULoadPartOfTheDag,Jobs/MaxRamNeededForParallelExecutionOfHighestCpuLoadPartOfTheDag,Jobs/MinimumPassThrough_MI_withHighestParallelism,Jobs/MinTimeForExecuteDagWithMaxParallelismOnCloud,Jobs/MinTimeForExecuteDagWithMaxParallelismOnFog,Jobs/MinTimeForExecuteDagWithMaxParallelismOnIoT,Jobs/MaxTimeForExecuteDagSerialOnCloud,Jobs/MinTimeForExecuteDagSerialOnFog,Jobs/MinTimeForExecuteDagSerialOnIoT,Jobs/EFT_DAG
44764,153,X846,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,455,787,787,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37",InitializedAndWaiting,455,271018396,57,38,2186,79,3,8986652,4570563,7,3,"[[0],[1,2,10],[3,4,5,6,7,14,16],[8,9,15,17,19,21,29],[11,12],[13,24],[18,22],[20,23,25],[26],[27],[28,31],[30],[32],[33],[34],[35],[36],[37]]",20,6832,0,41,60809,"[3,4,5,6,7,14,16]",10476,138089049,58.6117,263.2439,2789.6778,115.0333,516.6516,5475.1191,637
44765,154,Q879,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,1210,1579,1579,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",InitializedAndWaiting,1210,440922657,95,65,3539,80,3,8989881,4690153,11,3,"[[0],[1,2,8,11,26,29],[3,10,15,20,27],[4,5,21],[6,7,9,13,17,18,24,28,38,49,60],[12,14,19,22,30],[16,36],[23,32,35,46],[25,33],[31,52],[34,37,44,47],[39],[40],[41],[42],[43,54],[45],[48,50],[51,57],[53],[55],[56],[58],[59],[61],[62],[63],[64]]",3,12359,0,35,122996,"[6,7,9,13,17,18,24,28,38,49,60]",21419,207428422,88.0426,395.4279,4190.4732,187.1488,840.5459,8907.5284,1429
44766,155,M534,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,5345,5783,5783,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71",InitializedAndWaiting,5345,489463786,109,72,4667,79,4,8909781,4502062,7,3,"[[0],[1,4,14],[2,6,18,21,22,62],[3,7,11,12,24,35,44],[5,9,16,46],[8,10,15,19,29,57],[13,23,32,40,49],[17,38],[20,31,43,51],[25,26,61],[27,37,39,47],[28,33],[30,55],[34],[36,59,60],[41],[42,53,54],[45],[48],[50],[52],[56],[58],[63],[64],[65],[66],[67],[68],[69],[70],[71]]",7,14207,0,120,126231,"[3,7,11,12,24,35,44]",13031,236219360,100.2629,450.313,4772.1083,207.752,933.0815,9888.1573,5633
44767,156,D375,JX510,906,1192,1192,"0,1,2,3,4,5,6,7,8,9,10,11",InitializedAndWaiting,906,77927040,15,12,789,79,11,8708257,4623531,1,1,"[[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11]]",28,2503,0,278,20215,[9],2154,77927040,33.076,148.555,1574.2836,33.076,148.555,1574.2836,1042
44768,157,L439,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,7681,8033,8033,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",InitializedAndWaiting,7681,428501245,96,65,3873,79,3,8947485,4519634,6,3,"[[0],[1,19],[2,4,17,20,25],[3,9,44,46],[5,26,28,42],[6,7,11,18,32,34],[8,10,12,16,31],[13],[14,21,24],[15,30,36,40,45,51],[22,33,39,56],[23,60],[27],[29],[35,41,43],[37,49],[38],[47,52],[48,57],[50,54,58],[53],[55,59,62],[61,63],[64]]",9,13240,0,395,138921,"[6,7,11,18,32,34]",16678,181860971,77.1906,346.6878,3673.959,181.8766,816.8666,8656.5908,7883
44769,158,T390,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,8584,8849,8849,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,8584,119070151,25,18,1095,78,3,8144308,4508847,3,3,"[[0],[1,2],[3,6,14],[4,10],[5],[7],[8],[9],[11],[12],[13,16],[15],[17]]",8,3095,0,51,31904,"[3,6,14]",6173,87976563,37.3415,167.7127,1777.3043,50.5391,226.9875,2405.4576,8699
44770,159,X118,N_1_of_FP_0_of_Jackolicom45,8672,9027,9027,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",InitializedAndWaiting,8672,166048471,34,25,1395,78,4,8786350,4719042,3,2,"[[0],[1,8],[2,3,4],[5,10,11],[6],[7,12,21],[9,14,15],[13],[16],[17],[18],[19],[20],[22],[23],[24]]",10,3934,0,29,42555,"[2,3,4]",6066,109970795,46.6769,209.6411,2221.6322,70.479,316.5439,3354.5146,8877
44771,160,J635,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,7846,8299,8299,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59",InitializedAndWaiting,7846,407518920,85,60,3762,79,3,8872091,4532763,8,3,"[[0],[1,2],[3,5,6,8,11,21,30],[4,12,15,20,23,37],[7,17,19,31,34,35,50,52],[9,39,40],[10,16,18,38],[13,14,32],[22,25],[24,46],[26,47],[27,36],[28],[29,33],[41],[42],[43],[44],[45],[48],[49],[51],[53],[54],[55],[56],[57],[58],[59]]",14,12318,0,62,122701,"[7,17,19,31,34,35,50,52]",17548,210566854,89.3747,401.4108,4253.8758,172.9707,776.8672,8232.7055,8149
44772,161,C682,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,9532,9824,9824,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",InitializedAndWaiting,9532,173143726,36,25,1377,78,3,8938563,4720723,4,3,"[[0],[1,2,14],[3,5,6,7],[4],[8],[9,15],[10,13],[11,18,20],[12],[16],[17],[19],[21],[22],[23],[24]]",14,5341,0,385,57012,"[3,5,6,7]",13127,117117266,49.7102,223.2646,2366.0054,73.4905,330.0698,3497.8531,9674
44773,162,T652,N_1_of_FP_0_of_Jackolicom45,1214,1544,1544,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34",InitializedAndWaiting,1214,239323532,51,35,2118,79,4,8760872,4537059,8,2,"[[0],[1,2,14],[3,4,5,6,8,10,13,26],[7,9,15,21,29],[11],[12,17,28],[16],[18],[19],[20,22,23],[24,27],[25],[30],[31],[32],[33],[34]]",44,8096,0,57,73244,"[3,4,5,6,8,10,13,26]",17258,128485344,54.5354,244.936,2595.6635,101.5804,456.2306,4834.8188,1394
44774,163,L538,N_1_of_FP_0_of_Jackolicom45,4302,4691,4691,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55",InitializedAndWaiting,4302,371288022,83,56,3672,80,4,8976836,4602006,8,2,"[[0],[1,3,6],[2,5,8,9,11,18,22,34],[4,20],[7],[10,27],[12,15,24,29],[13,17,25,26,35],[14,23,38],[16,44,47],[19,50],[21,33],[28,30],[31],[32],[36],[37,41],[39,45],[40],[42],[43,49],[46],[48],[51],[52],[53],[54],[55]]",2,11531,0,67,122739,"[2,5,8,9,11,18,22,34]",17809,200828045,85.2411,382.8454,4057.1322,157.5925,707.799,7500.7681,4541
44775,164,A898,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,7903,8272,8272,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",InitializedAndWaiting,7903,427819504,95,65,3551,78,4,8939113,4522834,8,3,"[[0],[1,3],[2,4,5,11,14],[6,7,8,10,12,18,19,38],[9,24,33,36],[13,21,29],[15,39,41],[16,23],[17,43,47,49,54,55],[20,25,31],[22,35,53],[26,56],[27],[28],[30,32,44,46,58],[34,48],[37,62],[40,60],[42],[45],[50,59],[51],[52],[57],[61],[63],[64]]",2,12919,0,274,131453,"[6,7,8,10,12,18,19,38]",20076,191453029,81.2619,364.9735,3867.738,181.5872,815.5669,8642.8183,8122
44776,165,E831,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,7047,7310,7310,"0,1,2,3,4,5,6,7,8,9,10",InitializedAndWaiting,7047,66424109,15,11,716,77,10,8053629,4560141,2,3,"[[0],[1],[2],[3,5],[4],[6],[7],[8],[9],[10]]",36,2484,0,290,26773,"[3,5]",5553,61558135,26.1282,117.3504,1243.5987,28.1936,126.6265,1341.9012,7160
44777,166,I737,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,3964,4268,4268,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",InitializedAndWaiting,3964,211244872,46,31,1937,79,8,8836730,4608875,7,3,"[[0],[1,2],[3],[4,6],[5,7,8,11,17,18,23],[9,20],[10],[12],[13,15],[14],[16],[19,21,24],[22],[25],[26,27,28],[29],[30]]",22,6749,0,29,63475,"[5,7,8,11,17,18,23]",21084,123443127,52.3952,235.3239,2493.8005,89.6625,402.7033,4267.5732,4118
44778,167,S325,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,9268,9642,9642,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58",InitializedAndWaiting,9268,400236311,86,59,3553,79,3,8969064,4543541,7,3,"[[0],[1,2,23],[3,4,5,6,7,13,18],[8,21,22,32],[9,10,15,20,36],[11,16,25,27,33,34,48],[12,26],[14,31,37,39],[17,19,28,30],[24,38,43,46],[29,45,47,50],[35],[40,49],[41],[42,52],[44,56],[51],[53],[54],[55],[57],[58]]",5,11355,0,39,117711,"[3,4,5,6,7,13,18]",14007,160020121,67.9203,305.0518,3232.7297,169.8796,762.9842,8085.582,9492
44779,168,Z142,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,7125,7459,7459,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",InitializedAndWaiting,7125,205754379,48,32,2022,78,5,8453681,4702399,7,3,"[[0],[1,3,4],[2,6,7,8,17,20],[5,9,10,13,16,21,23],[11],[12],[14],[15],[18,25],[19,22],[24],[26],[27],[28,29],[30],[31]]",21,6907,0,184,65896,"[5,9,10,13,16,21,23]",17663,106548147,45.2242,203.1164,2152.4878,87.3321,392.2366,4156.6541,7309
44780,169,Q135,TM197,8423,8828,8828,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66",InitializedAndWaiting,8423,448226501,97,67,4176,80,3,8894328,4515084,5,1,"[[0],[1,2],[3,10,14,19],[4,13,25,26],[5,34,37,43],[6,8,15],[7,11,31,36],[9,17,23,32,49],[12,16],[18,22],[20,28,39,52],[21,24,33],[27,45],[29,42],[30],[35,38,63],[40,41,46],[44],[47,59],[48],[50],[51,55,58],[53,60],[54],[56],[57],[61],[62],[64],[65],[66]]",2,14497,0,30,123926,"[9,17,23,32,49]",9294,230940619,98.0223,440.25,4665.4671,190.2489,854.4695,9055.0808,8678
44781,170,C675,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,8133,8472,8472,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",InitializedAndWaiting,8133,214032031,45,31,1914,79,3,8997630,4696992,6,3,"[[0],[1,2,3,5,6],[4],[7,8,12,23,24,27],[9,11,15,28],[10,13,22],[14],[16],[17,20],[18],[19],[21,26],[25],[29],[30]]",6,5849,0,175,63084,"[7,8,12,23,24,27]",13971,111632065,47.382,212.808,2255.1932,90.8455,408.0166,4323.8794,8322
44782,171,O630,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,2950,3255,3255,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",InitializedAndWaiting,2950,216371830,46,32,1701,80,3,8812203,4731882,5,3,"[[0],[1],[2,14],[3,4,6,7,11],[5,21],[8,9,10,12,13],[15],[16,17,20,24],[18],[19],[22],[23],[25,30],[26],[27],[28],[29],[31]]",2,7161,0,27,55920,"[3,4,6,7,11]",7909,128293433,54.4539,244.5702,2591.7865,91.8386,412.477,4371.1481,3105
44783,172,D512,N_0_of_FP_0_of_Jackolicom45,4491,4929,4929,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72",InitializedAndWaiting,4491,495323794,107,73,4534,80,4,8982927,4593686,7,2,"[[0],[1,2,3,4,31],[5],[6,9,17,36],[7,47],[8,15,26],[10,11,12,13,19],[14,32,41,44],[16,24,29,33,40,42,46],[18,43],[20,23,25,27,52,60],[21,28],[22],[30,56],[34,48,50],[35,54,55,57],[37],[38],[39],[45],[49],[51],[53,63,67],[58],[59],[61],[62,65],[64],[66],[68],[69],[70],[71],[72]]",4,13472,0,104,163165,"[16,24,29,33,40,42,46]",20094,251185818,106.6154,478.8441,5074.461,210.2393,944.2527,10006.5413,4779
44784,173,E312,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,4950,5262,5262,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",InitializedAndWaiting,4950,117339800,23,17,910,75,7,8844219,4641816,3,3,"[[0],[1,2,5],[3,7,12],[4,6],[8,10],[9],[11],[13],[14],[15],[16]]",2,3571,0,563,36212,"[1,2,5]",9574,76871357,32.6279,146.5425,1552.9567,49.8047,223.6889,2370.501,5112
44785,174,Z586,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,6268,6650,6650,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",InitializedAndWaiting,6268,305242348,65,44,2589,80,6,8957914,4560716,10,3,"[[0],[1,2,3,13],[4,6,7,9,10,11,15,17,20,31],[5,22,37],[8],[12,18,19,25,28,33],[14],[16,24],[21,26],[23],[27],[29,40],[30],[32,35],[34],[36],[38],[39],[41],[42],[43]]",16,9554,0,20,97810,"[4,6,7,9,10,11,15,17,20,31]",19270,150220286,63.7607,286.3701,3034.7533,129.5596,581.8939,6166.5121,6500
44786,175,Q822,TM197,9740,10070,10070,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",InitializedAndWaiting,9740,210805633,46,31,2033,78,4,8907579,4720669,7,1,"[[0],[1,2],[3,4,5,6,8],[7,9,10,11,14,15,24],[12,16,18],[13],[17,19],[20],[21],[22],[23],[25],[26],[27],[28],[29],[30]]",21,7204,0,63,63825,"[7,9,10,11,14,15,24]",15222,127328927,54.0445,242.7315,2572.3016,89.4761,401.866,4258.6997,9920
44787,176,V701,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,5994,6343,6343,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65",InitializedAndWaiting,5994,461024079,97,66,3764,78,3,8985401,4541686,9,3,"[[0],[1,2],[3],[4,6,39],[5,7,8,15,16,28],[9,10,12,13,17,27,34,41,47],[11,18,19,20,22,25,32,61],[14,33,46],[21,23,38,48],[24,43],[26],[29,56,60],[30,52],[31,35,40,45],[36,37],[42,55],[44],[49,57],[50],[51,53],[54],[58],[59],[62],[63],[64],[65]]",4,12835,0,54,128659,"[9,10,12,13,17,27,34,41,47]",20249,207093235,87.9004,394.7889,4183.7017,195.6808,878.866,9313.6178,6193
44788,177,R677,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,5907,6330,6330,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66",InitializedAndWaiting,5907,468591031,94,67,3893,79,5,8996172,4551237,8,3,"[[0],[1,2,5],[3,4,9,20,37],[6,7,10,11,17,31,41,43],[8,12,13,18],[14,25,60],[15,22,23,28,30],[16,44],[19,24,29,38,54,62],[21],[26],[27],[32,35],[33],[34,42],[36],[39,47],[40],[45,46],[48],[49,52],[50,56,64],[51],[53,57],[55],[58],[59,65],[61],[63],[66]]",15,13698,0,41,136121,"[6,7,10,11,17,31,41,43]",17801,234492003,99.5297,447.0201,4737.2122,198.8926,893.2911,9466.4855,6180
44789,178,A287,TM197,8838,9139,9139,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",InitializedAndWaiting,8838,177034535,40,27,1654,79,11,8521078,4701479,4,1,"[[0],[1,11],[2],[3,4,21],[5,6,8,9],[7,10,13],[12,14,18],[15],[16],[17,23],[19],[20],[22],[24],[25],[26]]",6,5463,0,223,54411,"[5,6,8,9]",8413,110941891,47.0891,211.4923,2241.2503,75.142,337.487,3576.4553,8989
44790,179,E437,N_0_of_FP_0_of_Jackolicom45,8312,8690,8690,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76",InitializedAndWaiting,8312,512362433,120,77,4725,80,3,8996273,4552587,9,2,"[[0],[1,3,16],[2,4,5,13,18,19,29,30,37],[6,8,35,39,42,44,45,54],[7,21],[9,14,17,43,48,66],[10,12,24,25,51,58],[11,20,22,32,38],[15,36,47],[23],[26,27,40],[28,64],[31,52,55],[33,34,50,53,67],[41,56,60],[46,61],[49],[57],[59,69],[62],[63],[65],[68],[70],[71],[72],[73],[74],[75],[76]]",5,15644,0,174,169172,"[2,4,5,13,18,19,29,30,37]",22996,210119387,89.1848,400.5578,4244.8361,217.4713,976.734,10350.7562,8540
44791,180,G755,N_0_of_FP_0_of_Jackolicom45,1921,2209,2209,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",InitializedAndWaiting,1921,90147424,21,14,934,79,4,8565079,4666805,4,2,"[[0],[1,4],[2,3,5,7],[6],[8,10],[9],[11],[12],[13]]",32,3354,0,161,28202,"[2,3,5,7]",7762,61286825,26.0131,116.8332,1238.1177,38.2629,171.8511,1821.1601,2059
44792,181,E385,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,5234,5632,5632,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77",InitializedAndWaiting,5234,513801398,115,78,4729,80,4,8987588,4502931,9,3,"[[0],[1,2,3,10,18],[4,15,16,17,20,31,34,36],[5,6,7,8,14,19,21,37,38],[9,25,30,51],[11,39,41,43],[12,32,59],[13,48,56,62],[22],[23,28,29],[24,42,45],[26,44,46,49],[27,47,50],[33,35,57,65],[40,52,60],[53,61],[54],[55],[58],[63,66,69],[64],[67],[68,70,75],[71],[72],[73],[74],[76],[77]]",9,15681,0,34,156905,"[5,6,7,8,14,19,21,37,38]",23123,208367387,88.4412,397.2179,4209.4422,218.0821,979.4772,10379.8262,5482
44793,182,K317,N_2_of_FP_0_of_Jackolicom45,7054,7393,7393,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38",InitializedAndWaiting,7054,265845679,58,39,2720,79,7,8921555,4641816,5,2,"[[0],[1,12],[2,3,4,5,29],[6],[7,8,9,10,14],[11,17,21],[13,19],[15],[16,27],[18,24,25],[20,23,34,35],[22,26],[28],[30],[31],[32],[33],[36],[37],[38]]",4,6652,0,283,77473,"[2,3,4,5,29]",4656,143534741,60.9231,273.6252,2899.6917,112.8377,506.7907,5370.6198,7243
44794,183,M302,TM197,5906,6254,6254,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",InitializedAndWaiting,5906,285781285,64,44,2554,78,3,8961985,4530855,7,1,"[[0],[1,11],[2,3,4,10],[5,6,7,8,12,13,15],[9,14,16,18,21],[17,20],[19,24,27,28,30,31],[22],[23,37],[25,39],[26,34,35],[29],[32],[33],[36],[38,41],[40],[42],[43]]",11,9518,0,50,87492,"[5,6,7,8,12,13,15]",12461,133863082,56.8179,255.1878,2704.3047,121.2994,544.7946,5773.3593,6104
44795,184,M471,N_1_of_FP_0_of_Jackolicom45,6499,6875,6875,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55",InitializedAndWaiting,6499,375841220,79,56,3168,80,3,8991336,4561845,7,2,"[[0],[1,23],[2,3,28],[4,5,9,19],[6,18,29],[7,10,15],[8,11,12,13,14,36,38],[16,42],[17,20,22],[21,48],[24,25,37],[26],[27,33,47],[30],[31,49],[32],[34],[35,46],[39],[40,43],[41],[44],[45],[50],[51,53],[52],[54],[55]]",3,11595,0,102,113297,"[8,11,12,13,14,36,38]",10211,202939109,86.1371,386.8698,4099.78,159.5251,716.479,7592.7519,6725
44796,185,M262,N_2_of_FP_0_of_Jackolicom45,419,732,732,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,419,124769679,25,18,1058,79,7,8671046,5127616,3,2,"[[0],[1,2],[3,7],[4,11],[5,6,8],[9],[10,14],[12,13],[15],[16],[17]]",39,3928,0,331,35570,"[5,6,8]",5894,79550862,33.7652,151.6505,1607.0881,52.9583,237.8527,2520.5996,582
44797,186,T337,TM197,2990,3369,3369,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69",InitializedAndWaiting,2990,483102118,104,70,4281,79,3,8966373,4503281,8,1,"[[0],[1],[2,18],[3,4,6,9,21],[5,7,8,10,22,25,48],[11,14,19,37],[12,13,16,17,23,24,31,56],[15,20,33,43,47,50],[26,27,52],[28,62],[29,65],[30,49,63],[32,58],[34,61],[35,36,44,51,55],[38],[39,42],[40],[41,60],[45],[46,57],[53],[54],[59],[64],[66],[67],[68],[69]]",1,12508,0,27,126969,"[12,13,16,17,23,24,31,56]",12497,222401063,94.3977,423.9707,4492.9508,205.0518,920.9541,9759.6387,3219
44798,187,Y474,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,2343,2643,2643,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",InitializedAndWaiting,2343,290678642,68,46,2629,78,8,8874120,4621614,6,3,"[[0],[1,2,4,8,10],[3,6,7,11,26],[5,12,16,17,21],[9,13,25,30,31,39],[14],[15,20,23],[18],[19,28,29,33,37],[22,24],[27,35],[32],[34,40],[36],[38],[41,44],[42],[43],[45]]",5,9855,0,305,94045,"[9,13,25,30,31,39]",11609,133579929,56.6978,254.648,2698.5844,123.378,554.1306,5872.2958,2493
44799,188,L768,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,7295,7677,7677,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",InitializedAndWaiting,7295,340688305,76,51,3208,80,3,8956996,4544664,8,3,"[[0],[1,18],[2,3,7,8,9,11],[4,5,6,10,13,16,17,35],[12,30,31],[14,15,19,20],[21,34],[22,47,48],[23],[24,33],[25,26,27],[28],[29,43],[32],[36,41],[37],[38],[39],[40],[42],[44],[45],[46],[49],[50]]",9,9312,0,39,105726,"[4,5,6,10,13,16,17,35]",18619,184401213,78.2688,351.5303,3725.277,144.6045,649.4658,6882.592,7527
