Jobs/JobID_InDB,Jobs/JobID,Jobs/OwnerUserID,Jobs/NodeID_SubmittedOn,Jobs/TimeSubmission,Jobs/TimeDeadLinePrefered,Jobs/TimeDeadlineFinal,Jobs/ListOfTasks,Jobs/LastStatus,Jobs/LastStatusTime,Jobs/JobSizeWithoutAccountForParallelism,Jobs/CountOfEdges,Jobs/CountOfTasks,Jobs/SumOfEdgeWeight,Jobs/MaxEdgeWeight,Jobs/MinEdgeWeight,Jobs/MaxTaskSize,Jobs/MinTaskSize,Jobs/MaxParallelExecutableTasks,Jobs/JobInitSourceTypeID,Jobs/TasksWhichCanRunInParallel,Jobs/MinStorageNeeded,Jobs/TotalStorageNeeded,Jobs/MaxRamNeededForParallelExec,Jobs/MinRamNeeded,Jobs/TotalRamNeeded,Jobs/TaskIDsOfHighestsCPULoadPartOfTheDag,Jobs/MaxRamNeededForParallelExecutionOfHighestCpuLoadPartOfTheDag,Jobs/MinimumPassThrough_MI_withHighestParallelism,Jobs/MinTimeForExecuteDagWithMaxParallelismOnCloud,Jobs/MinTimeForExecuteDagWithMaxParallelismOnFog,Jobs/MinTimeForExecuteDagWithMaxParallelismOnIoT,Jobs/MaxTimeForExecuteDagSerialOnCloud,Jobs/MinTimeForExecuteDagSerialOnFog,Jobs/MinTimeForExecuteDagSerialOnIoT,Jobs/EFT_DAG
45248,637,X592,N_0_of_FP_0_of_Jackolicom45,2998,3474,3474,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67",InitializedAndWaiting,2998,455718846,97,68,4079,80,3,8973422,4570475,7,2,"[[0],[1],[2],[3],[4,5,6,33],[7,13,16,18,20,21,27],[8,9,10,11,14],[12,19,22,26,41,42],[15,52,54,59],[17,24,48],[23],[25],[28,30,55],[29,43],[31,32,35],[34,37,40],[36],[38],[39,50],[44,49],[45,62],[46,58],[47],[51],[53],[56],[57],[60],[61],[63],[64],[65],[66],[67]]",7,12808,0,40,130738,"[7,13,16,18,20,21,27]",13535,232568073,98.7131,443.3525,4698.3449,193.4291,868.7524,9206.4413,3324
45249,638,B271,N_1_of_FP_0_of_Jackolicom45,7682,8050,8050,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77",InitializedAndWaiting,7682,552271268,114,78,4404,79,3,8987811,4539298,9,2,"[[0],[1,6],[2,3,4,8,9,14,19,24,38],[5,10,18,25,36,40],[7,13,54,75],[11,12],[15,16,17,23],[20,41,50,51],[21,27,31,34,49,64],[22,46],[26,29,33,37],[28,68],[30,39,59,65],[32,60],[35],[42],[43,48,53,55],[44,52,66,69],[45,47],[56,71],[57,61],[58],[62],[63,70],[67],[72],[73],[74],[76],[77]]",16,15693,0,44,161943,"[2,3,4,8,9,14,19,24,38]",19921,232930643,98.867,444.0436,4705.6696,234.4106,1052.8136,11156.9953,7900
45250,639,T391,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,9879,10331,10331,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78",InitializedAndWaiting,9879,543494357,115,79,5027,79,4,8797269,4548372,10,3,"[[0],[1,4,8,21],[2,3,10,11,13,17,22,28,30,44],[5,12,18,29,37,45,63],[6,15,31,47],[7,9,51],[14,46,59],[16,19,25,39,61],[20,24],[23,33,53],[26],[27,34,36,38,43,54],[32,40,42,67],[35],[41,50],[48,68],[49,55,60],[52,66],[56],[57],[58],[62],[64],[65],[69],[70],[71],[72],[73,75],[74,76],[77],[78]]",1,16285,0,86,144534,"[2,3,10,11,13,17,22,28,30,44]",16482,244005981,103.5679,465.1569,4929.4138,230.6852,1036.0819,10979.684,10181
45251,640,Q292,TM197,3533,3841,3841,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",InitializedAndWaiting,3533,213930587,45,31,1884,80,7,8998034,4528651,6,1,"[[0],[1,2,3,5,7,8],[4,13,15,26],[6],[9,22],[10,20,21],[11,18],[12,14],[16,23],[17,24],[19],[25],[27],[28],[29],[30]]",24,6913,0,268,53924,"[1,2,3,5,7,8]",16417,120331813,51.0746,229.3926,2430.9457,90.8025,407.8232,4321.83,3691
45252,641,X716,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,4150,4525,4525,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",InitializedAndWaiting,4150,379559746,83,57,2929,79,3,8981577,4546700,6,3,"[[0],[1,2,5],[3,6,8],[4,7,24],[9,11,33,37],[10,14,17,20],[12,16,18,19,48],[13,23,28,31],[15,27,34,35,38,43],[21,22,25,30,32,42],[26],[29],[36,41,45,50],[39],[40,44,52],[46],[47],[49],[51],[53],[54],[55],[56]]",2,11925,0,322,120054,"[15,27,34,35,38,43]",14608,162248649,68.8661,309.3001,3277.7505,161.1035,723.5677,7667.8737,4375
45253,642,H731,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,4848,5138,5138,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",InitializedAndWaiting,4848,201419202,44,29,1720,80,7,8945102,4596192,6,3,"[[0],[1,2,3,4,8],[5,7,9,12,14,16],[6],[10],[11],[13,15],[17],[18,22,25],[19,21,23],[20],[24],[26],[27],[28]]",12,6606,0,166,52363,"[5,7,9,12,14,16]",8579,107779508,45.7468,205.4638,2177.3638,85.492,383.9723,4069.0748,4988
45254,643,Y350,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,2736,3123,3123,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73",InitializedAndWaiting,2736,499676796,107,74,4404,79,3,8978176,4603048,8,3,"[[0],[1,30],[2,3,4,9,10,13,15,25],[5,11,38,50],[6],[7,22,27],[8,12,16,18,37,54],[14,29,53],[17,23,31],[19,51],[20],[21,46,58,61],[24],[26,28,39,47,70],[32,42,48],[33,71],[34,41,60],[35,36,49],[40],[43,44,55,65],[45,57],[52,56],[59],[62],[63],[64,67],[66],[68],[69],[72],[73]]",6,13271,0,33,157328,"[2,3,4,9,10,13,15,25]",16010,235358886,99.8977,448.6727,4754.725,212.0869,952.551,10094.4807,2973
45255,644,Q727,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,9684,9936,9936,"0,1,2,3,4,5,6,7,8,9,10",InitializedAndWaiting,9684,76081062,14,11,616,78,6,8409849,5654934,2,3,"[[0],[1,2],[3,7],[4,6],[5],[8],[9],[10]]",21,1991,0,520,26235,"[3,7]",5740,57456534,24.3873,109.5314,1160.7381,32.2925,145.0359,1536.9912,9786
45256,645,Y714,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,7490,7782,7782,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",InitializedAndWaiting,7490,131018080,29,20,1299,80,3,8859361,4790488,4,3,"[[0],[1,2],[3,5],[4],[6,7,9,10],[8],[11,15],[12],[13,16],[14],[17],[18],[19]]",4,4162,0,37,38172,"[6,7,9,10]",5703,93174439,39.5477,177.6216,1882.3119,55.6104,249.7642,2646.8299,7632
45257,646,C337,TM197,196,594,594,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67",InitializedAndWaiting,196,471041829,102,68,4461,80,3,8995284,4552150,9,1,"[[0],[1,2,4,7],[3,5,6,9,11,14,18,24,28],[8,12,22,32],[10,17,31],[13,19,20,23,36,54],[15,21,25,26,37,41],[16],[27,30,35,47],[29,33,44,56],[34],[38,45],[39,60],[40,49],[42],[43,66],[46],[48,53,59],[50,58],[51],[52],[55],[57],[61],[62],[63],[64],[65],[67]]",9,11882,0,32,128365,"[3,5,6,9,11,14,18,24,28]",19069,219458694,93.1489,418.3616,4433.509,199.9329,897.9631,9515.9965,444
45258,647,E288,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,5530,5879,5879,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72",InitializedAndWaiting,5530,505712737,106,73,4207,80,4,8969273,4621778,8,3,"[[0],[1,2,3,7,23],[4,6,8,9,10,15],[5,35,44,45,49,64],[11,16,43],[12,21,28,30,33,38,40,67],[13,17,20,39],[14,50,54,68],[18],[19,58],[22],[24,55],[25],[26,36],[27,41],[29],[31],[32],[34,61],[37],[42],[46,51,57],[47],[48],[52,56,60,70],[53],[59],[62],[63],[65],[66],[69],[71],[72]]",9,13957,0,123,149442,"[12,21,28,30,33,38,40,67]",19241,252826398,107.3117,481.9716,5107.604,214.6489,964.0575,10216.4189,5729
45259,648,O598,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,2094,2415,2415,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",InitializedAndWaiting,2094,158282368,35,24,1433,76,12,8951864,4519399,5,3,"[[0],[1,2,5],[3,4,6,10,11],[7],[8],[9,12],[13,17],[14],[15,16],[18],[19],[20],[21],[22],[23]]",4,5352,0,99,48734,"[3,4,6,10,11]",10313,105813827,44.9125,201.7165,2137.6531,67.1827,301.7391,3197.6236,2265
45260,649,J768,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,5638,5933,5933,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",InitializedAndWaiting,5638,97567147,19,15,779,79,4,8995906,4501223,3,3,"[[0],[1,2],[3,6,9],[4],[5],[7],[8],[10],[11],[12],[13],[14]]",23,2934,0,39,23551,"[3,6,9]",6265,79071974,33.562,150.7376,1597.4136,41.4122,185.9956,1971.0535,5783
45261,650,S716,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,5580,5917,5917,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",InitializedAndWaiting,5580,290416480,59,41,2663,80,3,8984925,4622869,6,3,"[[0],[1,2,11],[3,6,8,9,21,30],[4,5],[7,15,16],[10,32],[12,19,26],[13,17,18],[14,23,25],[20],[22],[24,37],[27,29],[28],[31,36],[33,35],[34],[38],[39],[40]]",10,10244,0,138,81285,"[3,6,8,9,21,30]",11156,158467810,67.2614,302.0926,3201.3699,123.2668,553.6309,5866.9996,5767
45262,651,M572,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,6744,7171,7171,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66",InitializedAndWaiting,6744,449437431,96,67,4327,80,4,8943387,4536024,9,3,"[[0],[1,2,3,4,8,16,19],[5,9,10,13,15,22,35,41,43],[6,26,34],[7,27,28,31,39],[11,14,25,49,56],[12,57],[17,21,23,36],[18,38,45],[20,44,54],[24,37,42],[29],[30,55],[32,46,48,59],[33],[40],[47,64],[50],[51],[52],[53],[58],[60],[61],[62],[63],[65],[66]]",3,16138,0,31,128180,"[5,9,10,13,15,22,35,41,43]",13330,203301568,86.291,387.5607,4107.1024,190.7629,856.7779,9079.5441,7021
45263,652,A353,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,8939,9341,9341,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63",InitializedAndWaiting,8939,441539886,94,64,3940,79,4,8996992,4540443,12,3,"[[0],[1,2,3,4,8],[5,9,10,11,12,14,15,19,21,27,31,43],[6,22,25,26],[7,16,24,45,60],[13,20,48],[17,23,28,30,49,56],[18],[29,35],[32,44],[33,47],[34,46],[36,37,50],[38,54],[39],[40],[41],[42,61],[51],[52],[53],[55],[57],[58],[59],[62],[63]]",1,13077,0,115,134843,"[5,9,10,11,12,14,15,19,21,27,31,43]",24874,198506305,84.2556,378.4194,4010.2284,187.4108,841.7226,8919.9977,9191
45264,653,S763,N_2_of_FP_0_of_Jackolicom45,2587,2990,2990,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76",InitializedAndWaiting,2587,528593138,112,77,4577,78,4,8968005,4520188,16,2,"[[0],[1,3,8],[2,5,6,7,37,38,52,62],[4,9,12,15,24,42],[10],[11,13,29,48],[14,16,17,18,20,21,22,23,30,31,32,33,36,45,55,67],[19],[25],[26,54,59],[27,41,47,68],[28,56],[34],[35,40,53,64,70],[39],[43,49],[44],[46],[50,66],[51,58],[57,60,63,74],[61],[65],[69],[71],[72],[73],[75],[76]]",4,14999,0,74,156121,"[14,16,17,18,20,21,22,23,30,31,32,33,36,45,55,67]",30857,217608338,92.3635,414.8342,4396.128,224.3604,1007.6752,10678.6493,2840
45265,654,A175,N_1_of_FP_0_of_Jackolicom45,1961,2204,2204,"0,1,2,3,4,5,6,7,8",InitializedAndWaiting,1961,55852976,11,9,438,60,14,7593030,5010304,1,2,"[[0],[1],[2],[3],[4],[5],[6],[7],[8]]",48,1763,0,258,15557,[4],2682,55852976,23.7067,106.4744,1128.3429,23.7067,106.4744,1128.3429,2054
45266,655,J737,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,9324,9660,9660,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",InitializedAndWaiting,9324,227859482,46,33,2236,79,10,8859964,4584211,5,3,"[[0],[1,5],[2,3,7,9],[4,8,10,12,14],[6,11,19],[13,21],[15],[16,26],[17],[18],[20],[22],[23,24],[25,27],[28,30],[29],[31],[32]]",10,5642,0,100,68300,"[4,8,10,12,14]",11170,136039891,57.7419,259.3375,2748.2806,96.7146,434.3763,4603.2219,9510
45267,656,W613,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,3779,4149,4149,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75",InitializedAndWaiting,3779,509316417,113,76,4341,79,4,8910211,4579483,10,3,"[[0],[1],[2,3,4,5,29],[6,7,11,12,14,16,17,20,22,28],[8,9,13,23,31,34,36,39,44,59],[10,25,27,48,55],[15,18,35,38,62,74],[19,21,43,45,57],[24,30,66,69],[26,54],[32,60,70],[33],[37,52],[40],[41,42,51],[46],[47,58],[49,64],[50,71],[53],[56],[61],[63,65],[67],[68],[72],[73],[75]]",5,16744,0,47,143907,"[8,9,13,23,31,34,36,39,44,59]",17471,195944276,83.1682,373.5353,3958.4702,216.1784,970.9273,10289.2205,3999
45268,657,C412,N_1_of_FP_0_of_Jackolicom45,5749,6017,6017,"0,1,2,3,4,5,6,7,8,9",InitializedAndWaiting,5749,67585504,13,10,617,76,13,8676226,4743138,2,2,"[[0],[1,2],[3],[4],[5],[6],[7],[8],[9]]",12,2436,0,766,24392,"[1,2]",4259,61685204,26.1822,117.5926,1246.1657,28.6865,128.8406,1365.3637,5867
45269,658,B287,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,1213,1483,1483,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,1213,116560000,23,18,912,73,5,8801102,4502089,2,3,"[[0],[1,2],[3],[4,8],[5,6],[7,10],[9],[11],[12],[13,16],[14],[15],[17]]",21,3298,0,260,36446,"[1,2]",2808,88814821,37.6973,169.3107,1794.2388,49.4737,222.2023,2354.7475,1333
45270,659,Y739,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,2004,2410,2410,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75",InitializedAndWaiting,2004,516409381,107,76,4506,80,3,8946187,4514009,8,3,"[[0],[1,2],[3,4,5,6,7,15,35,37],[8,12,13,18],[9,11],[10,17,28],[14,19,22,27,29,31,33],[16,23,62],[20,43,44,46,67],[21,59,64],[24],[25,34],[26,49,69],[30],[32,41,48,56],[36,40,47,53],[38,42],[39,51],[45,72],[50,52],[54,63],[55],[57],[58,71],[60,66],[61],[65],[68],[70],[73],[74],[75]]",5,14154,0,39,173763,"[3,4,5,6,7,15,35,37]",19578,246478456,104.6173,469.8703,4979.3627,219.189,984.4489,10432.5127,2260
45271,660,F525,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,9576,9969,9969,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75",InitializedAndWaiting,9576,530151567,111,76,4616,80,4,8979669,4533464,12,3,"[[0],[1,8,11,12,15,17,24,26,30,36,38,65],[2,3,4,28],[5,16,20,35,46,51,56],[6,9,10],[7,25,34,40],[13,19,70],[14],[18,29,63],[21],[22,42],[23,45,57],[27],[31,50],[32],[33],[37,49],[39],[41,64],[43,60],[44],[47],[48,52],[53],[54],[55,59],[58,68],[61,67],[62],[66],[69],[71,72],[73],[74],[75]]",3,14782,0,28,155608,"[1,8,11,12,15,17,24,26,30,36,38,65]",20635,262473309,111.4063,500.3618,5302.4911,225.0219,1010.6461,10710.1327,9819
45272,661,P568,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,5494,5884,5884,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71",InitializedAndWaiting,5494,497919842,104,72,4448,80,4,8939903,4590561,7,3,"[[0],[1,9],[2,3,5,13,18,24],[4,22,38,59],[6,7,8,12,31,33,34],[10,14,19,30,35,40],[11,20,25,47,54,65],[15],[16,23,45,62],[17,26,52,58],[21,27,44],[28,55],[29,37],[32,46,68],[36,49],[39],[41,42,48,50],[43],[51],[53],[56,63,66],[57],[60],[61],[64],[67],[69],[70],[71]]",8,14541,0,78,139278,"[6,7,8,12,31,33,34]",14255,214898114,91.2131,409.6676,4341.376,211.3412,949.2016,10058.9867,5734
45273,662,R121,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,5961,6253,6253,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",InitializedAndWaiting,5961,288956168,64,45,2725,78,3,8884768,4540598,6,3,"[[0],[1,21],[2,4,7],[3,5,9,13,37],[6,11,15,16,25,26],[8,12,30,33],[10,17,20,28],[14,29],[18,19,34,35],[22],[23],[24],[27],[31],[32,38],[36,43],[39],[40],[41],[42],[44]]",12,8433,0,151,92181,"[6,11,15,16,25,26]",18164,146572669,62.2125,279.4165,2961.064,122.6469,550.847,5837.4983,6103
45274,663,I895,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,8741,9125,9125,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",InitializedAndWaiting,8741,345713827,69,51,2899,79,4,8881223,4623952,6,3,"[[0],[1,2],[3,4,5,6,14,20],[7],[8,10,22,32,36],[9],[11,27],[12,13,15,16,18,19],[17,23,40],[21],[24,45],[25],[26,28],[29,42],[30],[31],[33,44],[34],[35],[37],[38],[39],[41],[43],[46],[47],[48],[49],[50]]",15,10938,0,63,86650,"[12,13,15,16,18,19]",8583,195799817,83.1069,373.2599,3955.5519,146.7376,659.0461,6984.1177,8975
45275,664,V312,N_0_of_FP_0_of_Jackolicom45,4989,5306,5306,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",InitializedAndWaiting,4989,201470626,42,29,1924,79,11,8742053,4638629,6,2,"[[0],[1,2,4],[3,5,7,8,20,23],[6,15],[9,14],[10,11,19],[12,21],[13],[16,18],[17],[22],[24],[25],[26],[27],[28]]",28,6572,0,28,57649,"[3,5,7,8,20,23]",12169,118583386,50.3325,226.0596,2395.624,85.5138,384.0703,4070.1137,5156
45276,665,V597,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,9197,9453,9453,"0,1,2,3,4,5,6,7,8,9,10",InitializedAndWaiting,9197,75345109,15,11,622,76,5,8847029,5417684,2,3,"[[0],[1],[2,3],[4,9],[5],[6],[7],[8],[10]]",13,2080,0,298,23861,"[4,9]",5386,62491404,26.5244,119.1295,1262.4526,31.9801,143.633,1522.1234,9303
45277,666,A851,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,2108,2517,2517,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",InitializedAndWaiting,2108,302285663,64,44,2811,80,4,8919712,4564658,7,3,"[[0],[1,2,3,5],[4,8,11,18,23,25,26],[6,30],[7,28],[9,12,13,14,21,27],[10,29,34],[15,33],[16],[17,20],[19],[22],[24],[31,37,39],[32],[35],[36],[38],[40],[41],[42],[43]]",1,8455,0,184,86652,"[4,8,11,18,23,25,26]",12645,161028563,68.3483,306.9743,3253.1023,128.3046,576.2575,6106.7811,2367
45278,667,C879,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,2815,3157,3157,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",InitializedAndWaiting,2815,296221896,66,45,2454,79,5,8946792,4688666,5,3,"[[0],[1,12],[2,4,14],[3,6,15,17,23],[5,7,20,22],[8,9,21,26],[10,11,32,37],[13,40],[16],[18,19],[24,33],[25,34],[27],[28],[29],[30],[31],[35],[36],[38],[39],[41],[42],[43],[44]]",7,9140,0,190,88871,"[3,6,15,17,23]",7628,173463106,73.6261,330.6786,3504.3052,125.7309,564.6979,5984.2807,3007
45279,668,G644,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,1783,2114,2114,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",InitializedAndWaiting,1783,206978027,45,30,1775,79,3,8967320,4531150,7,3,"[[0],[1,2,6],[3,5,8,12,16,19,22],[4],[7],[9,10],[11,14,15],[13],[17,21],[18,20],[23],[24],[25],[26],[27],[28],[29]]",40,6404,0,40,66859,"[3,5,8,12,16,19,22]",14686,118603686,50.3411,226.0983,2396.0341,87.8515,394.5693,4181.3743,1964
45280,669,Y826,N_1_of_FP_0_of_Jackolicom45,9292,9684,9684,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",InitializedAndWaiting,9292,312817016,69,47,2583,80,3,8973452,4543386,4,2,"[[0],[1,8,26],[2,6,29,33],[3,12],[4,13,16,21],[5,9,23],[7,10,17,22],[11,27],[14,18,20,35],[15,32,39],[19,38],[24],[25,36],[28],[30],[31,40],[34],[37],[41],[42],[43],[44],[45],[46]]",14,10225,0,124,86647,"[4,13,16,21]",8797,170673862,72.4422,325.3614,3447.9568,132.7746,596.3338,6319.5357,9534
45281,670,L403,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,5182,5518,5518,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",InitializedAndWaiting,5182,148165972,32,23,1390,79,6,8528318,4576450,3,3,"[[0],[1,2,7],[3,11],[4,5],[6],[8],[9,17],[10],[12],[13],[14],[15],[16,20],[18],[19],[21],[22]]",10,3632,0,44,41318,"[1,2,7]",2204,114934047,48.7836,219.1027,2321.8999,62.8888,282.4539,2993.252,5368
45282,671,Q110,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,8067,8421,8421,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58",InitializedAndWaiting,8067,405986622,87,59,3676,79,3,8960505,4517007,7,3,"[[0],[1,2,3,4],[5,6,7,19,26,29],[8],[9,10,38],[11,12,14,23,45],[13],[15,16,17,18,20,46,51],[21,48],[22,25,27],[24,43,55],[28,41],[30],[31],[32],[33,35,47],[34],[36,52],[37,39],[40],[42],[44],[49,50],[53],[54],[56],[57],[58]]",2,13255,0,123,116215,"[15,16,17,18,20,46,51]",12225,204305669,86.7172,389.4749,4127.3873,172.3203,773.9462,8201.7499,8271
45283,672,H782,N_1_of_FP_0_of_Jackolicom45,861,1209,1209,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",InitializedAndWaiting,861,393102764,84,57,3426,79,4,8970770,4574611,6,2,"[[0],[1,2],[3,4,5,9,38],[6],[7,8,11,13,16,25],[10,36,40],[12,15,19,21,34],[14,17,22,29,31,39],[18,23,24,35],[20,33,37,53],[26],[27,30,48],[28,44],[32,46],[41,45],[42,47],[43,52],[49],[50],[51],[54],[55],[56]]",4,10643,0,23,105451,"[7,8,11,13,16,25]",13400,172633873,73.2741,329.0979,3487.553,166.8518,749.3852,7941.47,1059
