Jobs/JobID_InDB,Jobs/JobID,Jobs/OwnerUserID,Jobs/NodeID_SubmittedOn,Jobs/TimeSubmission,Jobs/TimeDeadLinePrefered,Jobs/TimeDeadlineFinal,Jobs/ListOfTasks,Jobs/LastStatus,Jobs/LastStatusTime,Jobs/JobSizeWithoutAccountForParallelism,Jobs/CountOfEdges,Jobs/CountOfTasks,Jobs/SumOfEdgeWeight,Jobs/MaxEdgeWeight,Jobs/MinEdgeWeight,Jobs/MaxTaskSize,Jobs/MinTaskSize,Jobs/MaxParallelExecutableTasks,Jobs/JobInitSourceTypeID,Jobs/TasksWhichCanRunInParallel,Jobs/MinStorageNeeded,Jobs/TotalStorageNeeded,Jobs/MaxRamNeededForParallelExec,Jobs/MinRamNeeded,Jobs/TotalRamNeeded,Jobs/TaskIDsOfHighestsCPULoadPartOfTheDag,Jobs/MaxRamNeededForParallelExecutionOfHighestCpuLoadPartOfTheDag,Jobs/MinimumPassThrough_MI_withHighestParallelism,Jobs/MinTimeForExecuteDagWithMaxParallelismOnCloud,Jobs/MinTimeForExecuteDagWithMaxParallelismOnFog,Jobs/MinTimeForExecuteDagWithMaxParallelismOnIoT,Jobs/MaxTimeForExecuteDagSerialOnCloud,Jobs/MinTimeForExecuteDagSerialOnFog,Jobs/MinTimeForExecuteDagSerialOnIoT,Jobs/EFT_DAG
44981,370,J534,N_1_of_FP_0_of_Jackolicom45,3594,3922,3922,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37",InitializedAndWaiting,3594,247623762,56,38,2394,79,3,8713929,4597583,5,2,"[[0],[1,4,20],[2,3,5,6,7],[8,21,22],[9,13,16,17,29],[10,19],[11,24],[12,27,28],[14,18,30],[15,23,25],[26],[31],[32],[33],[34],[35],[36],[37]]",4,7861,0,223,73338,"[9,13,16,17,29]",15091,129572502,54.9968,247.0085,2617.6263,105.1035,472.0536,5002.5002,3772
44982,371,R201,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,1393,1792,1792,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67",InitializedAndWaiting,1393,450893465,100,68,3527,79,4,8902287,4558266,9,3,"[[0],[1,2],[3,4],[5],[6,7,11,14,17,18,23,29,53],[8,9,16,32],[10],[12,58,60,61],[13,43,49,52],[15,20,44],[19,35,48],[21,24,25,26,30,33],[22,27,39,45],[28,34,38],[31],[36,40,41],[37],[42,55],[46,56],[47],[50,63],[51],[54],[57],[59],[62],[64],[65],[66],[67]]",3,14035,0,80,137265,"[6,7,11,14,17,18,23,29,53]",21863,219421224,93.1329,418.2902,4432.752,191.3809,859.5536,9108.9589,1642
44983,372,A777,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,7961,8301,8301,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",InitializedAndWaiting,7961,208170595,44,31,1954,78,5,8964739,4615176,6,3,"[[0],[1,2,24],[3,4,5,18],[6,7,9,13,14,15],[8],[10,22],[11],[12],[16],[17,20],[19],[21],[23],[25],[26],[27],[28],[29],[30]]",2,6931,0,254,53623,"[6,7,9,13,14,15]",13657,138479989,58.7776,263.9891,2797.5755,88.3576,396.8427,4205.4666,8151
44984,373,P654,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,541,872,872,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",InitializedAndWaiting,541,172891477,38,27,1453,79,5,8911983,4515422,3,3,"[[0],[1,2,6],[3,4],[5,7,10],[8,11],[9,13,14],[12],[15,19],[16],[17],[18],[20],[21],[22],[23],[24],[25],[26]]",10,4998,0,183,52764,"[1,2,6]",8835,124335379,52.7739,237.0248,2511.8258,73.3835,329.5889,3492.7571,722
44985,374,L813,N_0_of_FP_0_of_Jackolicom45,3165,3561,3561,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",InitializedAndWaiting,3165,327047207,67,48,2745,78,5,8992033,4518924,6,2,"[[0],[1],[2,3,19],[4,5,6,10,23],[7,8,9,11,14,33],[12,13,29],[15,39,42],[16],[17,38],[18],[20,26,44],[21,31],[22,43],[24,32],[25],[27],[28],[30],[34],[35,41],[36,40],[37],[45],[46],[47]]",9,9907,0,149,98513,"[7,8,9,11,14,33]",11670,189386852,80.3849,361.0346,3825.997,138.8146,623.4613,6607.0143,3411
44986,375,R288,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,8487,8760,8760,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",InitializedAndWaiting,8487,136655980,29,20,1113,78,5,8311699,4550354,4,3,"[[0],[1,3,4],[2,5,7,15],[6,8,11,12],[9],[10],[13],[14],[16],[17],[18],[19]]",20,3614,0,317,36215,"[6,8,11,12]",7672,82673155,35.0905,157.6027,1670.1647,58.0034,260.512,2760.7269,8610
44987,376,T860,TM197,8754,9066,9066,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33",InitializedAndWaiting,8754,222976023,50,34,2055,80,5,8283911,4603477,9,1,"[[0],[1,3,9],[2,4,5,7,8,10,11,17,24],[6,30],[12],[13],[14],[15,16,21,26,29],[18,20],[19,23],[22],[25],[27],[28],[31],[32],[33]]",10,7576,0,23,74828,"[2,4,5,7,8,10,11,17,24]",19799,118258015,50.1944,225.4393,2389.0508,94.6418,425.0668,4504.5661,8916
44988,377,Q314,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,5868,6275,6275,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67",InitializedAndWaiting,5868,450588893,101,68,4124,80,3,8950380,4529061,6,3,"[[0],[1,17],[2,3,6,10,20,45],[4,8,9,12,13,15],[5,7,11],[14,28,31,34],[16,25,35],[18,44],[19,21,27],[22,29,30],[23,54],[24,40,49],[26,39,41,50],[32,46,61],[33],[36,38,43],[37,42,51,52],[47],[48],[53,60],[55],[56,57,59],[58],[62],[63],[64,65],[66],[67]]",9,14046,0,57,129459,"[2,3,6,10,20,45]",12651,204841166,86.9445,390.4957,4138.2054,191.2517,858.973,9102.8059,6125
44989,378,X832,JX510,5154,5459,5459,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,5154,123897907,25,18,1139,74,5,8907977,5010173,3,1,"[[0],[1],[2,4],[3,7,11],[5,8],[6],[9,10],[12],[13],[14],[15],[16],[17]]",18,3574,0,463,40475,"[3,7,11]",9039,93054725,39.4969,177.3934,1879.8934,52.5882,236.1908,2502.988,5309
44990,379,V368,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,6675,7022,7022,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",InitializedAndWaiting,6675,332882930,75,49,3116,79,4,8898553,4567173,5,3,"[[0],[1,19],[2,7,12,44],[3,4,9,16,35],[5,8],[6,11,14,29,34],[10],[13,15,24,31],[17,18,33],[20,40],[21,26,28,41],[22,36],[23],[25],[27,39],[30,37],[32,42],[38],[43],[45],[46],[47],[48]]",13,9509,0,20,98327,"[6,11,14,29,34]",7978,166943890,70.859,318.2508,3372.6038,141.2916,634.5861,6724.9077,6872
44991,380,S867,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,8789,9090,9090,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",InitializedAndWaiting,8789,210411871,42,30,1628,78,3,8979492,5438314,4,3,"[[0],[1,3,7,11],[2,4,19],[5,14,15],[6,16],[8,12],[9],[10,23],[13,21],[17],[18],[20,24],[22],[25,27],[26],[28],[29]]",16,6277,0,151,56670,"[1,3,7,11]",10398,126579814,53.7266,241.3034,2557.168,89.3089,401.1153,4250.7449,8940
44992,381,T570,N_0_of_FP_0_of_Jackolicom45,9126,9539,9539,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76",InitializedAndWaiting,9126,525747428,115,77,4795,80,5,8958673,4611178,9,2,"[[0],[1,2,6],[3,5,7,17,29,31],[4],[8,9,10,14,21,34,44,47,54],[11,15,18,30,36,38,43],[12,23,25,26,40,42],[13,19,20,28,49],[16,22,46,51,62],[24,27,33,41,48,50,59],[32,39,56,70],[35,61],[37,57,60],[45],[52,65,73],[53],[55,63,69],[58],[64],[66],[67],[68],[71],[72],[74],[75],[76]]",7,15608,0,32,144317,"[8,9,10,14,21,34,44,47,54]",19375,204409245,86.7611,389.6723,4129.4797,223.1526,1002.2503,10621.1602,9389
44993,382,C510,TM197,4521,4911,4911,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73",InitializedAndWaiting,4521,485195818,110,74,4952,80,4,8994069,4599142,6,1,"[[0],[1,4,36],[2,3,6,25],[5,20,23,24,32,47],[7,45,61,64],[8,13,21],[9,12,14,15],[10,35,38,60],[11,16,17,31,34],[18,48],[19,22,28,30,42,62],[26,27,33],[29],[37,43,44,50,66],[39,55],[40,51,67],[41,65],[46,53],[49,57],[52,54],[56,70],[58],[59],[63],[68],[69],[71],[72],[73]]",14,13495,0,42,154009,"[19,22,28,30,42,62]",14044,208527441,88.5091,397.523,4212.6756,205.9405,924.9454,9801.9357,4761
44994,383,F852,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,8851,9244,9244,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",InitializedAndWaiting,8851,219591265,48,32,1785,79,5,8764210,4653626,4,3,"[[0],[1,25],[2,4],[3,5,6,7],[8,10,14,15],[9],[11,12,19],[13],[16,17,20,24],[18,23],[21,28],[22],[26],[27],[29],[30],[31]]",22,6770,0,315,70849,"[8,10,14,15]",11327,126804642,53.822,241.732,2561.7099,93.2051,418.6143,4436.1872,9094
44995,384,Z830,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,7441,7797,7797,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",InitializedAndWaiting,7441,296033498,64,44,2916,80,5,8992422,4513617,7,3,"[[0],[1,5,7],[2,6,12,13],[3,4,8,16,17,23,25],[9,14,24,31,32,37],[10,11,15],[18,19,26],[20],[21],[22],[27],[28],[29,30],[33],[34,36],[35],[38],[39],[40],[41],[42],[43]]",29,8238,0,199,102590,"[9,14,24,31,32,37]",13494,158545961,67.2946,302.2416,3202.9487,125.6509,564.3388,5980.4747,7647
44996,385,S831,N_1_of_FP_0_of_Jackolicom45,434,867,867,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71",InitializedAndWaiting,434,496180117,111,72,4523,79,4,8921741,4521036,10,2,"[[0],[1,2],[3,4,5,8,12,14,36],[6,7,11,13,18,19,27,42,51],[9,15,17,20,21,24,25,29,46,48],[10,22,23,33,39,43,44,49,67],[16,34,38],[26,35,37],[28,50],[30],[31,59],[32,57,58,69],[40],[41,52,54],[45,55],[47],[53],[56],[60,65],[61],[62],[63],[64],[66],[68],[70],[71]]",12,15992,0,60,156724,"[10,22,23,33,39,43,44,49,67]",23208,205522123,87.2335,391.7938,4151.9621,210.6028,945.8851,10023.8407,717
44997,386,P476,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,2368,2754,2754,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",InitializedAndWaiting,2368,480394554,112,75,4497,77,4,8970245,4512024,8,3,"[[0],[1,6,13,31],[2,28],[3,5,7,8,25,38,72],[4,9,16,20,22,32],[10,15,33],[11,26,34,42,55],[12,27,47,56],[14,17,18,19,30,37,43,46],[21,29,40,41,66],[23,45,53,63],[24,52],[35],[36,48],[39],[44,68],[49,57,64],[50],[51],[54],[58],[59,61],[60],[62],[65],[67],[69],[70],[71],[73],[74]]",2,14931,0,92,138783,"[14,17,18,19,30,37,43,46]",20910,221138335,93.8618,421.5636,4467.4411,203.9026,915.7926,9704.9405,2604
44998,387,J246,N_2_of_FP_0_of_Jackolicom45,3766,4041,4041,"0,1,2,3,4,5,6,7",InitializedAndWaiting,3766,50147047,11,8,553,77,6,7775457,4629515,2,2,"[[0],[1],[2],[3,4],[5],[6],[7]]",19,1121,0,480,15457,"[3,4]",4461,44917129,19.065,85.6271,907.4167,21.2848,95.597,1013.0717,3891
44999,388,C554,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,4267,4637,4637,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68",InitializedAndWaiting,4267,496704368,102,69,4129,80,3,8861982,4607838,9,3,"[[0],[1,2,38],[3,6,7,8,19,34,42,43,46],[4,27,35],[5,10,13,17,26,32],[9,22],[11,14,33,37,48,60],[12,15,18,21,54],[16],[20,28,39,47,50],[23,40,49],[24],[25,55],[29],[30,51],[31],[36],[41],[44,45,58],[52],[53,57,61],[56,63],[59],[62],[64],[65],[66],[67],[68]]",7,15074,0,36,145106,"[3,6,7,8,19,34,42,43,46]",17480,220163874,93.4482,419.7059,4447.755,210.8253,946.8845,10034.4317,4487
45000,389,Z619,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,8355,8640,8640,"0,1,2,3,4,5,6,7,8,9,10",InitializedAndWaiting,8355,80008036,14,11,600,72,6,8928528,5064937,2,3,"[[0],[1,2],[3],[4],[5],[6],[7],[8],[9],[10]]",13,1874,0,1480,29822,"[1,2]",3674,74943099,31.8095,142.8666,1514.002,33.9593,152.5221,1616.324,8490
45001,390,A314,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,2593,2873,2873,"0,1,2,3,4,5,6,7,8,9",InitializedAndWaiting,2593,63887089,13,10,516,79,6,8380922,4617780,2,3,"[[0],[1,4],[2],[3],[5],[6],[7],[8],[9]]",12,1915,0,314,22618,"[1,4]",4346,59269309,25.1568,112.9871,1197.3598,27.1168,121.7901,1290.6483,2723
45002,391,W397,N_1_of_FP_0_of_Jackolicom45,544,905,905,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",InitializedAndWaiting,544,240391275,53,36,2208,79,3,8779521,4597806,5,2,"[[0],[1,12],[2,3,6,8,20],[4,10,14],[5,7,11],[9,13,16,18],[15],[17,21],[19,26,30],[22,23],[24],[25],[27,32],[28],[29,34],[31],[33],[35]]",12,7624,0,265,87444,"[2,3,6,8,20]",8428,130440014,55.365,248.6623,2635.1518,102.0336,458.2661,4856.3894,755
45003,392,R746,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,5914,6299,6299,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",InitializedAndWaiting,5914,381765604,84,57,4013,80,4,8966944,4552254,7,3,"[[0],[1,3,23],[2,5,7,9,32,44],[4,6,10,11,12,14,31],[8,15,16,17,25],[13,19,49],[18],[20,21,37,40],[22],[24,26],[27,36],[28],[29,38],[30],[33,35],[34,39,50],[41],[42],[43,47],[45,53],[46],[48],[51],[52],[54],[55],[56]]",3,11287,0,41,122158,"[4,6,10,11,12,14,31]",11382,189525225,80.4436,361.2984,3828.7924,162.0397,727.7728,7712.4364,6149
45004,393,K804,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,7954,8344,8344,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63",InitializedAndWaiting,7954,452895612,92,64,4046,79,5,8990801,4546572,10,3,"[[0],[1,2,19],[3,4,5,7,18,26],[6,8,9,12,20,25,30,35,37,56],[10,13,27],[11,41,53],[14,16,17,21,32,33,49],[15,43,60],[22,31],[23,58],[24],[28],[29],[34,51],[36,52],[38],[39,46],[40,47],[42],[44],[45],[48],[50],[54],[55],[57],[59],[61],[62],[63]]",3,11996,0,116,125636,"[6,8,9,12,20,25,30,35,37,56]",20865,227357974,96.5017,433.4203,4593.0904,192.2307,863.3704,9149.4063,8194
45005,394,W864,N_0_of_FP_0_of_Jackolicom45,3072,3463,3463,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52",InitializedAndWaiting,3072,364804268,77,53,3145,78,5,8923726,4569285,7,2,"[[0],[1],[2,8,21,22,26,38],[3,4,5],[6,7,10,11,14,16,39],[9,12,15,20,30,41],[13,27,32],[17,24,28,35],[18,19,25,36],[23,29],[31],[33],[34,42,46],[37],[40,47],[43],[44],[45],[48],[49],[50],[51],[52]]",5,11518,0,36,100637,"[6,7,10,11,14,16,39]",13109,172027423,73.0167,327.9418,3475.3015,154.8405,695.4388,7369.7832,3313
45006,395,S104,N_2_of_FP_0_of_Jackolicom45,8324,8541,8541,"0,1,2,3,4,5,6,7",InitializedAndWaiting,8324,50341536,11,8,411,72,8,7405890,5249030,3,2,"[[0],[1,4],[2,3,5],[6],[7]]",28,1840,0,641,17625,"[2,3,5]",4173,32056003,13.6061,61.1095,647.596,21.3674,95.9678,1017.0007,8391
45007,396,P118,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,8551,8929,8929,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52",InitializedAndWaiting,8551,358327720,78,53,3267,80,3,8948026,4645300,8,3,"[[0],[1,2],[3,4,8,12,13,27,30],[5,6,9,10,14,17,18,23],[7,11,20,21,26],[15,28,34],[16,19,22,24],[25,35,50],[29,39,40],[31,42,45],[32],[33],[36],[37],[38],[41],[43],[44],[46],[47],[48],[49],[51],[52]]",11,10447,0,38,112466,"[5,6,9,10,14,17,18,23]",22518,174575905,74.0984,332.8,3526.786,152.0916,683.0924,7238.9438,8779
45008,397,T613,N_1_of_FP_0_of_Jackolicom45,8823,9211,9211,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51",InitializedAndWaiting,8823,341734422,73,52,3078,79,4,8896156,4528810,8,2,"[[0],[1],[2,3,5,6,8,12,18,23],[4,7,10,14,15,16,19,36],[9,13,17,25,28],[11,27,29,37],[20,26],[21,22,45],[24],[30,41],[31,39],[32,43],[33,35],[34],[38],[40],[42],[44,46],[47],[48],[49],[50],[51]]",9,10251,0,239,93994,"[4,7,10,14,15,16,19,36]",15737,163240949,69.2873,311.1918,3297.7969,145.0486,651.46,6903.7257,9061
45009,398,U113,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,2654,3004,3004,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",InitializedAndWaiting,2654,284058534,67,45,2778,80,5,8639916,4552068,5,3,"[[0],[1,3,11],[2,15],[4,7,9,20],[5,16,30],[6,8,10,22,31],[12,19,37],[13,17],[14,25,34],[18,21],[23,24,26],[27],[28],[29],[32],[33],[35,40],[36],[38],[39],[41],[42],[43],[44]]",1,8839,0,97,78395,"[6,8,10,22,31]",11704,166694612,70.7532,317.7756,3367.5679,120.5681,541.5105,5738.5562,2854
45010,399,N723,TM197,4774,5041,5041,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",InitializedAndWaiting,4774,172546342,33,24,1226,78,4,8915703,4535184,4,1,"[[0],[1,2],[3,5,11,14],[4,6,13],[7,15],[8],[9,20],[10],[12],[16,19],[17],[18],[21],[22],[23]]",11,4486,0,180,54045,"[3,5,11,14]",8974,116745903,49.5526,222.5567,2358.5031,73.237,328.931,3485.7847,4891
45011,400,V108,JX510,2878,3149,3149,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",InitializedAndWaiting,2878,148030775,30,20,1262,78,7,8959596,4561050,5,1,"[[0],[1,2,4,5,8],[3,16],[6,10,17],[7,12],[9],[11],[13,15],[14],[18],[19]]",26,4762,0,225,31611,"[1,2,4,5,8]",5753,85654194,36.3558,163.2855,1730.3878,62.8314,282.1961,2990.5207,2999
45012,401,F115,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,7802,8242,8242,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57",InitializedAndWaiting,7802,395657586,87,58,3680,80,3,8963969,4553568,8,3,"[[0],[1,2,3,28],[4,5,6,7,8,10,26,31],[9,12,13,20,21,35],[11],[14,18,30,44,51],[15,17,19,22,24,27,40],[16,23,41,43,47],[25,32],[29,36],[33,34,39,48],[37],[38],[42],[45],[46],[49],[50],[52,53],[54],[55],[56],[57]]",4,10180,0,23,98163,"[4,5,6,7,8,10,26,31]",20619,164133657,69.6662,312.8936,3315.8315,167.9362,754.2556,7993.0825,8092
45013,402,L520,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,4347,4684,4684,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",InitializedAndWaiting,4347,335506127,70,49,2808,77,3,8865991,4523864,7,3,"[[0],[1],[2,3,6],[4,5,7,18],[8,9,11,12,13,30,37],[10,19,28,34],[14,16,22],[15,25,32,35,36],[17,21,31],[20,24,26],[23,41],[27,38],[29],[33,42],[39,43],[40],[44],[45],[46],[47],[48]]",2,8820,0,286,109554,"[8,9,11,12,13,30,37]",19730,157288252,66.7607,299.844,3177.5404,142.405,639.5868,6777.9016,4534
45014,403,O309,N_1_of_FP_0_of_Jackolicom45,2621,2874,2874,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",InitializedAndWaiting,2621,100747021,20,14,771,78,5,8880794,4675910,3,2,"[[0],[1,2,6],[3,9],[4,5],[7],[8],[10,12],[11],[13]]",11,2190,0,621,29246,"[1,2,6]",7743,65857300,27.953,125.546,1330.4505,42.7619,192.0575,2035.2934,2724
45015,404,F395,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,623,960,960,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",InitializedAndWaiting,623,183665797,39,27,1596,80,4,8948420,4511163,6,3,"[[0],[1],[2,3],[4,5,8],[6,7,10,12,14,22],[9,20],[11,19],[13,17],[15],[16],[18],[21],[23],[24],[25],[26]]",8,5303,0,57,48032,"[6,7,10,12,14,22]",7459,111872622,47.4841,213.2666,2260.053,77.9566,350.1284,3710.4201,810
45016,405,C175,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,3095,3455,3455,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67",InitializedAndWaiting,3095,455625150,102,68,4542,80,6,8984746,4558604,8,3,"[[0],[1,2,32],[3,5,9,22,35,56],[4,11],[6,10,40],[7,19,23,41,42,65],[8,12,13,15,16,21,24,26],[14,39,49],[17,20,27,29],[18,55],[25,28],[30,37,47,52],[31],[33,34,48],[36,50],[38],[43,44],[45],[46],[51,57],[53],[54],[58,60],[59],[61,63],[62],[64],[66],[67]]",6,13337,0,193,145677,"[8,12,13,15,16,21,24,26]",12555,218691162,92.8231,416.8984,4418.0033,193.3893,868.5738,9204.5485,3305
45017,406,U414,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,5582,5885,5885,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",InitializedAndWaiting,5582,126320843,25,19,1115,78,4,8952238,4522467,3,3,"[[0],[1,2,3],[4,5],[6],[7,9,15],[8],[10],[11],[12,16],[13],[14],[17],[18]]",22,3659,0,168,35245,"[7,9,15]",9031,87677782,37.2147,167.1432,1771.2683,53.6167,240.8097,2551.9362,5735
45018,407,B528,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,9316,9651,9651,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",InitializedAndWaiting,9316,154463636,33,24,1530,78,6,8866443,4522819,3,3,"[[0],[1,2,3],[4,5],[6,19],[7,8],[9,11],[10],[12],[13],[14],[15],[16],[17],[18],[20],[21],[22],[23]]",34,5235,0,145,38000,"[1,2,3]",6399,113270883,48.0776,215.9322,2288.3007,65.5618,294.4593,3120.4775,9501
45019,408,B421,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,7408,7694,7694,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",InitializedAndWaiting,7408,90246162,20,14,695,78,7,8456683,4529403,2,3,"[[0],[1,2],[3],[4,5],[6,9],[7],[8],[10],[11],[12],[13]]",32,2794,0,1194,30016,"[6,9]",3899,72739497,30.8741,138.6658,1469.4848,38.3048,172.0393,1823.1548,7544
